preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
560000,Apartamento,Vitória,Pontal de Camburi,63,2,2,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,,,False
1091000,Apartamento,Vitória,Jardim Camburi,87,3,2,2,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
750000,Apartamento,Vitória,Jardim Camburi,68,2,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
863330,Apartamento,Vitória,Jardim Camburi,60,2,2,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
790000,Apartamento,Vitória,Jardim Camburi,57,2,2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
570000,Apartamento,Vitória,Santa Luíza,85,2,2,1,False,True,True,False,True,False,False,True,False,True,False,False,False,False,,,False
570000,Apartamento,Vitória,Jardim da Penha,70,4,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
860000,Apartamento,Vitória,Santa Helena,120,3,3,2,True,False,True,True,True,True,False,True,False,True,False,False,False,False,,,False
650000,Apartamento,Vitória,Jardim da Penha,84,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1221864,Apartamento,Vitória,Monte Belo,150,3,3,1,True,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
958640,Apartamento,Vitória,Jardim Camburi,66,2,2,1,True,False,True,True,True,False,False,True,False,True,False,False,False,False,,,False
536005,Studio,Vitória,Jardim Camburi,38,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
980000,Apartamento,Vitória,Jardim Camburi,64,2,2,1,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
890000,Apartamento,Vitória,Jardim Camburi,70,3,3,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
720000,Apartamento,Vitória,Jardim Camburi,58,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
979900,Apartamento,Vitória,Jardim da Penha,110,3,2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
580000,Apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
878862,Apartamento,Vitória,Jardim Camburi,55,2,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
795000,Casa,Vitória,Centro,210,3,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,,,False
1700000,Apartamento,Vitória,Mata da Praia,120,4,2,2,True,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
1190000,Apartamento,Vitória,Enseada do Suá,96,3,3,0,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
940000,Apartamento,Vitória,Jardim Camburi,65,2,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
440000,Apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
900000,Apartamento,Vitória,Bento Ferreira,76,2,3,1,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1810323,Apartamento,Vitória,Jardim Camburi,100,3,3,2,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Vitória,Santa Lúcia,227,4,4,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,,,False
3163646,Apartamento,Vitória,Ilha de Santa Maria,150,3,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1600000,Casa,Vitória,Maruípe,170,3,3,4,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,,False
550000,Apartamento,Vitória,Jardim Camburi,70,2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1600000,Apartamento,Vitória,Barro Vermelho,93,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1635761,Apartamento,Vitória,Jardim Camburi,103,3,1,2,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
1390000,Apartamento,Vitória,Jardim da Penha,138,3,3,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
1253000,Apartamento,Vitória,Monte Belo,150,3,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
620000,Apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,,,False
700000,Apartamento,Vitória,Jucutuquara,120,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
923000,Apartamento,Vitória,Jardim Camburi,90,3,1,1,True,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
750000,Apartamento,Vitória,Jardim Camburi,128,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
810000,Apartamento,Vitória,Jardim Camburi,83,3,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
790000,Apartamento,Vitória,Jardim Camburi,64,2,2,1,False,True,False,True,True,False,False,False,False,False,False,True,False,False,,,False
1100000,Apartamento,Vitória,Jardim Camburi,96,3,3,2,True,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
1900000,Apartamento,Vitória,Mata da Praia,115,3,3,2,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1300000,Apartamento,Vitória,Jardim Camburi,61,2,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
1549000,Apartamento,Vitória,Jardim Camburi,117,3,2,2,False,True,True,True,True,True,False,False,False,False,False,False,False,False,,,False
560000,Apartamento,Vitória,Jardim Camburi,70,3,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
1380000,Apartamento,Vitória,Jardim Camburi,88,3,2,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,,,False
3745000,Apartamento,Vitória,Barro Vermelho,162,4,6,0,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1565000,Apartamento,Vitória,Bento Ferreira,96,3,2,2,True,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
925000,Apartamento,Vitória,Jardim da Penha,110,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1480000,Apartamento,Vitória,Morada de Camburi,125,3,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2399000,Apartamento,Vitória,Mata da Praia,140,4,4,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
799000,Apartamento,Vitória,Jardim da Penha,68,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
425000,Apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
550000,Apartamento,Vitória,Parque Moscoso,150,3,3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1350000,Apartamento,Vitória,Jardim Camburi,96,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1350000,Apartamento,Vitória,Barro Vermelho,91,2,2,2,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
1700000,Apartamento,Vitória,Jardim Camburi,112,3,3,2,True,True,False,False,False,True,False,True,False,False,False,False,False,False,,,False
845000,Apartamento,Vitória,Jardim Camburi,83,3,2,1,True,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
1080000,Apartamento,Vitória,Jardim da Penha,120,3,3,1,False,False,False,True,True,True,False,True,False,True,False,False,False,False,,,False
700000,Apartamento,Vitória,Jardim Camburi,50,2,1,1,True,True,False,False,True,False,False,True,False,True,False,True,False,False,,,False
1350000,Apartamento,Vitória,Jardim Camburi,90,3,2,2,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
1140533,Apartamento,Vitória,Jardim Camburi,89,3,2,2,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1800000,Apartamento,Vitória,Jardim Camburi,120,3,1,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
830000,Apartamento,Vitória,Bento Ferreira,70,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
878000,Apartamento,Vitória,Jardim Camburi,56,2,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1850000,Apartamento,Vitória,Enseada do Suá,108,3,3,2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
795000,Apartamento,Vitória,Jardim Camburi,92,2,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
460000,Apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1200000,Apartamento,Vitória,Enseada do Suá,96,3,2,2,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
740000,Apartamento,Vitória,Jardim Camburi,60,2,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
590000,Apartamento,Vitória,Jardim Camburi,50,2,1,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Jardim Camburi,65,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1650000,Casa,Vitória,República,343,5,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
771977,Apartamento,Vitória,Jardim da Penha,111,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1994000,Apartamento,Vitória,Praia do Canto,82,2,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
600000,Apartamento,Vitória,Jardim Camburi,66,2,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
690000,Apartamento,Vitória,Jardim da Penha,84,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
650000,Apartamento,Vitória,Jardim Camburi,62,2,1,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
3518000,Apartamento,Vitória,Enseada do Suá,171,4,4,3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1950000,Apartamento,Vitória,Santa Helena,112,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1349000,Apartamento,Vitória,Jardim Camburi,93,3,1,2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1550000,Apartamento,Vitória,Jardim Camburi,67,2,1,1,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1100000,Apartamento,Vitória,Jardim Camburi,67,2,2,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
1658786,Apartamento,Vitória,Jardim Camburi,103,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1033000,Apartamento,Vitória,Jardim da Penha,90,2,2,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False
1400000,Cobertura,Vitória,Praia do Suá,185,3,4,2,True,False,True,False,True,False,False,False,True,False,False,False,False,False,,,False
745000,Apartamento,Vitória,Jardim Camburi,75,3,2,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,,,False
530000,Apartamento,Vitória,Barro Vermelho,70,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
580000,Apartamento,Vitória,Jardim da Penha,65,2,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
1820000,Apartamento,Vitória,Jardim Camburi,127,3,3,2,True,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
1321484,Apartamento,Vitória,Bento Ferreira,96,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
630000,Apartamento,Vitória,Jardim Camburi,58,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
536010,Studio,Vitória,Jardim Camburi,38,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1300000,Apartamento,Vitória,Jardim Camburi,100,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1950000,Apartamento,Vitória,Mata da Praia,120,4,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1270000,Apartamento,Vitória,Jardim da Penha,131,4,4,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vitória,Jardim Camburi,79,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1795000,Apartamento,Vitória,Praia do Canto,110,3,3,2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1925000,Apartamento,Vitória,Jardim da Penha,123,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
440000,Apartamento,Vitória,Jardim Camburi,60,2,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False
740000,Apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1600004,Casa,Vitória,Jardim Camburi,206,4,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
912290,Apartamento,Vitória,Jardim Camburi,63,2,2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1350000,Apartamento,Vitória,Jardim Camburi,110,3,3,0,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
470000,Apartamento,Vitória,Jardim Camburi,70,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1640000,Apartamento,Vitória,Jardim Camburi,107,3,4,2,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,,False
1193990,Apartamento,Vitória,Santa Helena,102,3,3,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
570000,Apartamento,Vitória,Monte Belo,80,2,2,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
1537465,Apartamento,Vitória,Santa Luíza,99,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1283572,Apartamento,Vitória,Jardim Camburi,88,3,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
3400000,Casa,Vitória,Fradinhos,360,4,6,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
644074,Apartamento,Vitória,Praia do Suá,46,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1235089,Apartamento,Vitória,Jardim Camburi,104,2,2,1,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1280000,Apartamento,Vitória,Jardim Camburi,84,3,3,2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vitória,Jardim Camburi,68,3,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
690000,Apartamento,Vitória,Jardim Camburi,52,2,2,1,True,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
989000,Apartamento,Vitória,Jardim Camburi,100,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
3691000,Cobertura,Vitória,Jardim Camburi,254,4,1,2,True,True,True,True,True,False,False,True,True,True,False,False,False,False,,,False
400000,Apartamento,Vitória,Jardim Camburi,49,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Jardim Camburi,87,3,2,2,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
830000,Casa,Vitória,Bento Ferreira,396,3,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1970000,Cobertura,Vitória,Jardim Camburi,184,3,4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,False
800000,Apartamento,Vitória,Santa Lúcia,127,3,3,1,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
1290000,Apartamento,Vitória,Jardim Camburi,95,3,3,2,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
1100000,Apartamento,Vitória,Jardim Camburi,120,3,3,1,True,False,True,True,False,False,False,True,False,False,False,True,False,False,,,False
830000,Apartamento,Vitória,Jardim da Penha,97,3,3,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
195000,Flat,Vitória,Santa Luíza,27,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False
3006307,Apartamento,Vitória,Ilha de Santa Maria,150,3,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
2500000,Apartamento,Vitória,Enseada do Suá,100,3,3,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1090000,Apartamento,Vitória,Jardim Camburi,89,3,3,0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
725000,Apartamento,Vitória,Jardim Camburi,58,2,2,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,,False
1050000,Apartamento,Vitória,Jardim da Penha,140,3,2,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,,,False
1790000,Apartamento,Vitória,Enseada do Suá,108,3,3,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
670000,Apartamento,Vitória,Jardim Camburi,65,3,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
1590000,Apartamento,Vitória,Praia do Canto,110,3,3,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
680000,Apartamento,Vitória,Jardim Camburi,74,3,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
890000,Apartamento,Vitória,Jardim Camburi,74,3,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1130000,Apartamento,Vitória,Jardim Camburi,100,3,2,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,,,False
830000,Apartamento,Vitória,Bento Ferreira,69,2,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1906294,Apartamento,Vitória,Ilha de Santa Maria,110,3,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2990000,Casa,Vitória,Mata da Praia,395,4,5,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,,False
1400000,Apartamento,Vitória,Praia do Canto,109,3,3,2,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1352000,Apartamento,Vitória,Bento Ferreira,96,3,3,2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1390000,Apartamento,Vitória,Enseada do Suá,100,2,2,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
740000,Apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
810000,Apartamento,Vitória,Bento Ferreira,67,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
780000,Apartamento,Vitória,Jardim Camburi,75,2,2,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Jardim da Penha,110,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
798000,Apartamento,Vitória,Jardim da Penha,127,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Enseada do Suá,80,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1250000,Apartamento,Vitória,Jardim da Penha,110,3,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1352000,Apartamento,Vitória,Praia do Canto,75,2,2,2,True,True,True,False,True,True,False,True,False,False,False,False,False,False,,,False
720000,Apartamento,Vitória,Praia do Canto,60,2,2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
450000,Apartamento,Vitória,Jardim Camburi,70,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Jardim da Penha,115,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
540000,Apartamento,Vitória,Mata da Praia,61,2,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
580000,Apartamento,Vitória,Jardim Camburi,85,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1750000,Apartamento,Vitória,Bento Ferreira,110,3,2,2,True,True,True,True,True,True,False,True,False,False,False,True,False,False,,,False
1990000,Apartamento,Vitória,Enseada do Suá,107,3,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1565715,Apartamento,Vitória,Jardim Camburi,95,3,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
830000,Apartamento,Vitória,Mata da Praia,70,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
790000,Apartamento,Vitória,Jardim Camburi,78,3,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1100000,Apartamento,Vitória,Enseada do Suá,105,3,2,0,True,False,False,False,True,True,False,True,False,False,False,False,False,False,,,False
620000,Apartamento,Vitória,Jardim Camburi,55,2,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2200000,Apartamento,Vitória,Enseada do Suá,107,3,2,2,False,True,True,True,True,False,False,False,False,True,False,False,False,False,,,False
540000,Apartamento,Vitória,Bento Ferreira,65,2,2,0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
1972499,Apartamento,Vitória,Santa Lúcia,106,3,3,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vitória,Mata da Praia,90,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2573401,Apartamento,Vitória,Jardim da Penha,101,3,1,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1295000,Apartamento,Vitória,Jardim Camburi,88,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Jardim Camburi,100,3,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
689000,Apartamento,Vitória,Jardim Camburi,59,2,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vitória,Jardim Camburi,69,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
549000,Apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,,,False
949900,Apartamento,Vitória,Jardim da Penha,90,3,2,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
1140000,Apartamento,Vitória,Jardim Camburi,75,3,2,1,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
1976300,Apartamento,Vitória,Praia do Canto,82,2,2,1,False,True,True,True,False,False,False,True,False,True,False,False,False,False,,,False
1280000,Apartamento,Vitória,Santa Lúcia,91,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
559000,Apartamento,Vitória,Jardim da Penha,70,2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
450000,Apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False
550000,Apartamento,Vitória,Jardim Camburi,55,2,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
760000,Apartamento,Vitória,Jardim da Penha,88,3,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
500000,Apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
750000,Apartamento,Vitória,Morada de Camburi,62,2,2,1,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1900000,Apartamento,Vitória,Santa Lúcia,100,3,3,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
1985000,Cobertura,Vitória,Jardim Camburi,243,4,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,False
620000,Apartamento,Vitória,Jardim Camburi,90,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
770000,Apartamento,Vitória,Jardim da Penha,77,2,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
875000,Apartamento,Vitória,Jardim Camburi,115,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1790000,Apartamento,Vitória,Barro Vermelho,120,3,2,0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
860000,Apartamento,Vitória,Jardim da Penha,124,3,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
845000,Apartamento,Vitória,Maruípe,119,2,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vitória,Jardim Camburi,60,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
495000,Apartamento,Vitória,Bento Ferreira,80,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
990000,Apartamento,Vitória,Barro Vermelho,107,3,3,1,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
709000,Apartamento,Vitória,Jardim Camburi,64,2,2,1,True,False,False,True,True,False,False,True,False,False,False,False,False,False,,,False
720000,Apartamento,Vitória,Bento Ferreira,61,2,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
880434,Apartamento,Vitória,Jardim Camburi,68,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1250000,Apartamento,Vitória,Praia do Canto,72,2,2,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
540000,Apartamento,Vitória,Jardim Camburi,85,3,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1630000,Apartamento,Vitória,Enseada do Suá,80,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
415000,Apartamento,Vitória,Jardim Camburi,64,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
465000,Apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1075653,Apartamento,Vitória,Jardim Camburi,75,2,1,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,,False
1065000,Apartamento,Vitória,Jardim Camburi,72,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
719000,Apartamento,Vitória,Jardim Camburi,67,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
3349000,Apartamento,Vitória,Enseada do Suá,105,3,4,2,False,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
941699,Apartamento,Vitória,Jardim Camburi,66,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2100000,Apartamento,Vitória,República,97,3,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vitória,Jardim da Penha,113,3,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
933202,Apartamento,Vitória,Jardim Camburi,65,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
692000,Apartamento,Vitória,Santa Cecília,127,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1790000,Apartamento,Vitória,Jardim da Penha,132,3,2,2,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1380000,Apartamento,Vitória,Barro Vermelho,132,3,2,1,True,False,True,False,True,False,False,True,False,True,False,False,False,False,,,False
849000,Apartamento,Vitória,Jardim Camburi,62,2,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1590000,Cobertura,Vitória,Jardim Camburi,135,3,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,False
480000,Apartamento,Vitória,de Lourdes,65,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
700000,Apartamento,Vitória,Jardim Camburi,57,2,2,0,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1500000,Apartamento,Vitória,Jardim Camburi,107,4,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
