preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
450000,casa,Vila Velha,Garoto,115,3,2,1,20,141,False,False,True,False,False,False
70000,casa,Vila Velha,Glória,31,1,1,,5,318,False,False,False,False,False,False
165000,casa,Vila Velha,Glória,110,3,1,0,10,49,False,False,True,False,False,False
195000,casa,Vila Velha,Glória,200,3,1,2,6,18,False,False,True,False,False,False
290000,casa,Vila Velha,Glória,90,2,1,2,11,241,False,False,False,False,False,False
336000,casa,Vila Velha,Glória,80,2,1,1,19,396,False,False,False,False,False,False
340000,casa,Vila Velha,Glória,100,2,2,1,19,241,True,False,True,False,False,False
380000,casa,Vila Velha,Glória,150,3,2,2,14,16,True,False,False,False,False,False
399000,casa,Vila Velha,Glória,200,4,2,1,14,10,False,False,False,False,False,False
450000,casa,Vila Velha,Glória,300,4,2,5,19,2,False,False,True,False,False,False
600000,casa,Vila Velha,Glória,120,3,2,1,20,241,False,False,True,False,False,False
650000,casa,Vila Velha,Glória,150,2,2,4,20,117,False,False,True,False,False,False
750000,casa,Vila Velha,Glória,300,3,3,3,18,51,False,False,False,False,False,False
800000,casa,Vila Velha,Glória,120,3,2,4,19,40,False,False,True,False,False,False
850000,casa,Vila Velha,Glória,200,5,5,5,17,50,False,False,False,False,False,False
1050000,casa,Vila Velha,Glória,300,2,2,,20,240,False,False,False,False,False,False
1050000,casa,Vila Velha,Glória,300,2,2,0,20,241,False,False,False,False,False,False
1100000,casa,Vila Velha,Glória,360,4,3,4,17,19,False,True,False,False,True,False
1200000,casa,Vila Velha,Glória,300,3,3,4,20,176,False,False,False,False,False,False
1299000,casa,Vila Velha,Glória,326,4,3,3,20,149,False,False,False,False,False,False
1300000,casa,Vila Velha,Glória,205,4,3,3,19,8,False,False,False,False,False,False
1400000,casa,Vila Velha,Glória,360,5,5,5,20,269,False,False,False,False,False,False
1500000,casa,Vila Velha,Glória,300,5,5,3,20,152,False,False,False,False,False,False
1500000,casa,Vila Velha,Glória,200,3,3,5,19,415,False,False,True,False,False,False
1590000,casa,Vila Velha,Glória,518,5,3,2,20,165,False,False,False,False,False,False
1600000,casa,Vila Velha,Glória,299,2,2,4,20,241,False,False,True,False,False,False
1890000,casa,Vila Velha,Glória,517,5,3,3,20,107,False,False,False,False,False,False
200000,casa,Vila Velha,Guaranhuns,94,3,2,1,3,9,False,False,True,False,False,False
318000,casa,Vila Velha,Guaranhuns,90,2,2,1,7,198,False,False,False,False,False,False
620000,casa,Vila Velha,Guaranhuns,100,2,3,3,20,39,False,False,False,False,False,False
650000,casa,Vila Velha,Guaranhuns,210,4,,1,19,59,False,False,False,False,False,False
750000,casa,Vila Velha,Guaranhuns,308,5,3,2,3,212,False,False,False,False,False,False
845000,casa,Vila Velha,Guaranhuns,231,4,4,3,20,263,False,False,True,False,False,False
850000,casa,Vila Velha,Guaranhuns,200,3,3,2,20,1,False,False,False,False,False,False
850000,casa,Vila Velha,Guaranhuns,113,3,2,1,20,10,False,False,True,False,False,False
850000,casa,Vila Velha,Guaranhuns,150,2,3,3,20,326,False,False,True,False,False,False
899000,casa,Vila Velha,Guaranhuns,360,3,3,2,20,8,False,True,True,False,False,False
900000,casa,Vila Velha,Guaranhuns,250,3,3,2,0,8,False,True,False,False,True,False
940000,casa,Vila Velha,Guaranhuns,115,3,2,1,14,10,False,False,True,False,False,False
950000,casa,Vila Velha,Guaranhuns,300,3,3,2,20,80,False,True,True,False,True,False
200000,casa,Vila Velha,IBES,230,3,2,2,9,18,False,False,True,False,False,False
260000,casa,Vila Velha,IBES,200,3,2,2,9,18,False,True,True,False,False,False
450000,casa,Vila Velha,IBES,100,5,3,1,13,86,False,False,False,False,False,False
500000,casa,Vila Velha,IBES,300,5,4,5,20,20,False,False,True,False,False,False
500000,casa,Vila Velha,IBES,280,5,4,2,17,33,False,False,True,False,False,False
650000,casa,Vila Velha,IBES,120,3,2,1,15,1,False,False,True,False,False,False
700000,casa,Vila Velha,IBES,200,3,2,1,15,275,False,False,False,False,False,False
700000,casa,Vila Velha,IBES,120,3,2,1,13,324,False,False,False,False,False,False
730000,casa,Vila Velha,IBES,120,3,2,1,20,241,False,False,False,False,False,False
750000,casa,Vila Velha,IBES,225,3,4,1,1,28,False,False,False,False,False,False
770000,casa,Vila Velha,IBES,355,5,4,3,20,22,False,False,True,False,False,False
800000,casa,Vila Velha,IBES,250,4,3,3,20,2,False,False,True,False,False,False
800000,casa,Vila Velha,IBES,250,4,3,3,20,180,False,False,False,False,False,False
800000,casa,Vila Velha,IBES,210,5,2,0,20,204,False,False,True,False,False,False
800000,casa,Vila Velha,IBES,360,5,3,2,20,212,False,False,False,False,False,False
800000,casa,Vila Velha,IBES,220,3,1,2,20,334,False,False,False,False,False,False
830000,casa,Vila Velha,IBES,200,5,5,2,12,22,False,False,True,False,False,False
850000,casa,Vila Velha,IBES,280,4,4,3,20,34,True,False,True,True,False,False
850000,casa,Vila Velha,IBES,540,5,5,1,12,40,False,False,True,False,False,False
850000,casa,Vila Velha,IBES,250,4,3,3,20,66,False,False,True,False,False,False
850000,casa,Vila Velha,IBES,178,3,1,2,15,241,False,False,True,False,False,False
850000,casa,Vila Velha,IBES,300,3,3,2,16,346,False,False,True,False,False,False
875000,casa,Vila Velha,IBES,400,5,5,2,20,241,False,False,True,False,False,False
900000,casa,Vila Velha,IBES,240,4,3,2,10,1,False,False,False,False,False,False
900000,casa,Vila Velha,IBES,280,4,3,4,19,121,False,False,False,False,False,False
980000,casa,Vila Velha,IBES,169,3,2,,14,1,False,False,False,False,False,False
980000,casa,Vila Velha,IBES,200,5,2,2,17,117,False,False,False,False,False,False
989000,casa,Vila Velha,IBES,500,3,2,2,20,12,False,False,False,False,False,False
1040000,casa,Vila Velha,IBES,300,4,2,2,7,74,False,False,False,False,False,False
1040000,casa,Vila Velha,IBES,300,4,2,2,7,75,False,False,False,False,False,False
1300000,casa,Vila Velha,IBES,270,4,4,2,20,7,False,True,False,False,False,False
1300000,casa,Vila Velha,IBES,266,4,4,2,20,19,False,True,True,False,False,False
1300000,casa,Vila Velha,IBES,266,4,4,2,20,241,False,True,True,False,False,False
1300000,casa,Vila Velha,IBES,265,4,4,2,20,256,True,True,True,False,False,False
1600000,casa,Vila Velha,IBES,400,5,4,5,19,241,False,False,True,False,False,False
165000,casa,Vila Velha,Ilha das Flores,70,2,2,5,20,40,False,False,False,False,False,False
300000,casa,Vila Velha,Ilha das Flores,110,2,2,2,20,241,False,False,False,False,False,False
330000,casa,Vila Velha,Ilha das Flores,200,4,3,2,10,30,False,False,True,False,False,False
390000,casa,Vila Velha,Ilha das Flores,70,4,2,1,13,1,False,False,True,False,False,False
650000,casa,Vila Velha,Ilha das Flores,160,4,3,1,10,338,False,False,False,False,False,False
691000,casa,Vila Velha,Ilha das Flores,160,4,3,3,18,261,True,False,True,False,False,False
750000,casa,Vila Velha,Ilha das Flores,100,3,2,1,20,90,False,False,False,False,False,False
1200000,casa,Vila Velha,Ilha das Flores,215,3,5,4,20,242,False,False,False,False,False,False
570000,casa,Vila Velha,Ilha dos Ayres,106,3,3,2,20,31,True,False,False,False,False,False
570000,casa,Vila Velha,Ilha dos Ayres,106,3,3,2,20,96,True,False,False,False,False,False
570000,casa,Vila Velha,Ilha dos Ayres,106,3,3,2,20,96,True,False,False,False,False,False
750000,casa,Vila Velha,Ilha dos Ayres,80,3,2,2,10,422,True,False,False,False,False,False
850000,casa,Vila Velha,Ilha dos Ayres,200,3,2,1,8,241,False,False,True,False,False,False
1150000,casa,Vila Velha,Ilha dos Ayres,300,3,2,5,17,451,False,False,False,False,False,False
1200000,casa,Vila Velha,Ilha dos Ayres,250,3,3,5,20,29,False,False,True,False,False,False
1498000,casa,Vila Velha,Ilha dos Ayres,150,4,3,2,15,199,False,False,True,False,False,False
1500000,casa,Vila Velha,Ilha dos Ayres,315,5,4,4,20,24,False,False,False,False,False,False
1500000,casa,Vila Velha,Ilha dos Ayres,315,5,4,4,20,25,False,False,False,False,False,False
1500000,casa,Vila Velha,Ilha dos Ayres,400,5,2,3,20,88,False,False,False,False,False,False
380000,casa,Vila Velha,Ilha dos Bentos,95,2,1,0,19,281,False,False,False,False,False,False
420000,casa,Vila Velha,Ilha dos Bentos,120,2,2,2,7,24,False,False,True,False,False,False
780000,casa,Vila Velha,Ilha dos Bentos,360,5,3,2,15,146,True,False,False,False,True,False
880000,casa,Vila Velha,Ilha dos Bentos,250,5,5,0,2,1,False,False,True,False,False,False
980000,casa,Vila Velha,Ilha dos Bentos,441,4,2,5,20,66,False,False,True,False,False,False
980000,casa,Vila Velha,Ilha dos Bentos,441,4,2,5,14,225,True,False,False,False,False,False
1100000,casa,Vila Velha,Ilha dos Bentos,258,4,2,4,13,2,False,False,True,False,False,False
1100000,casa,Vila Velha,Ilha dos Bentos,258,4,3,4,8,236,False,False,False,False,False,False
1100000,casa,Vila Velha,Ilha dos Bentos,258,4,4,4,10,254,False,False,False,False,True,False
1100000,casa,Vila Velha,Ilha dos Bentos,258,4,3,4,16,354,False,False,False,False,False,False
1100000,casa,Vila Velha,Ilha dos Bentos,258,4,3,4,17,415,False,True,True,False,False,False
1199000,casa,Vila Velha,Ilha dos Bentos,255,4,4,2,20,93,False,True,False,False,False,False
1200000,casa,Vila Velha,Ilha dos Bentos,258,4,3,4,15,1,True,False,True,False,False,False
380000,casa,Vila Velha,Industrial,300,3,2,4,8,58,False,False,True,False,False,False
550000,casa,Vila Velha,Industrial,298,3,2,1,20,45,False,True,False,False,False,False
550000,casa,Vila Velha,Industrial,300,2,2,2,20,241,False,True,True,False,False,False
550000,casa,Vila Velha,Industrial,300,2,3,2,20,294,False,False,False,False,False,False
700000,casa,Vila Velha,Industrial,240,5,4,5,1,241,True,False,False,False,False,False
645000,casa,Vila Velha,Interlagos,152,3,3,0,20,411,False,False,False,False,False,False
670000,casa,Vila Velha,Interlagos,360,3,2,5,20,396,False,False,True,False,False,False
690000,casa,Vila Velha,Interlagos,149,2,2,3,9,0,False,False,False,False,False,False
700000,casa,Vila Velha,Interlagos,200,3,2,5,10,241,False,False,False,False,False,False
750000,casa,Vila Velha,Interlagos,140,2,1,0,14,16,False,False,False,False,False,False
750000,casa,Vila Velha,Interlagos,110,2,3,1,20,172,False,True,True,False,False,False
760000,casa,Vila Velha,Interlagos,360,2,1,3,20,11,False,False,True,False,False,False
790000,casa,Vila Velha,Interlagos,124,3,3,2,8,5,False,True,False,False,False,False
790000,casa,Vila Velha,Interlagos,133,3,2,2,19,28,False,False,False,False,False,False
829900,casa,Vila Velha,Interlagos,120,2,3,2,20,25,False,True,True,False,False,False
830000,casa,Vila Velha,Interlagos,110,2,3,0,20,16,False,True,True,False,True,False
830000,casa,Vila Velha,Interlagos,110,2,3,2,20,39,True,True,True,True,True,False
830000,casa,Vila Velha,Interlagos,120,2,2,3,20,39,False,False,False,False,False,False
830000,casa,Vila Velha,Interlagos,110,2,3,3,11,51,False,True,True,False,False,False
830000,casa,Vila Velha,Interlagos,120,2,2,2,20,53,True,True,False,True,False,False
830000,casa,Vila Velha,Interlagos,117,2,3,3,20,135,False,True,True,False,False,False
830000,casa,Vila Velha,Interlagos,115,2,2,2,19,205,True,True,False,False,False,False
830000,casa,Vila Velha,Interlagos,120,2,3,2,20,241,False,True,False,False,False,False
850000,casa,Vila Velha,Interlagos,125,2,1,2,19,2,False,True,True,False,False,False
850000,casa,Vila Velha,Interlagos,140,3,3,2,10,307,False,False,False,False,False,False
850000,casa,Vila Velha,Interlagos,140,3,3,2,20,369,False,False,True,False,False,False
860000,casa,Vila Velha,Interlagos,400,4,2,2,10,240,False,False,False,False,False,False
870000,casa,Vila Velha,Interlagos,194,4,2,,7,151,False,False,False,False,False,False
870000,casa,Vila Velha,Interlagos,194,3,2,5,7,241,False,False,False,False,False,False
889000,casa,Vila Velha,Interlagos,140,3,3,2,9,122,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,1,2,20,4,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,1,2,0,2,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,1,2,20,16,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,2,2,20,18,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,3,2,10,24,False,False,False,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,3,3,20,39,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,2,5,14,53,True,False,False,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,3,2,10,241,False,False,False,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,3,2,8,270,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,3,2,9,298,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,2,2,10,313,True,False,False,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,2,2,9,314,False,False,False,False,False,False
890000,casa,Vila Velha,Interlagos,140,3,3,2,10,316,False,False,True,False,False,False
890000,casa,Vila Velha,Interlagos,130,3,2,2,20,400,True,False,False,False,False,False
890000,casa,Vila Velha,Interlagos,132,3,1,3,10,415,False,False,True,False,False,False
895000,casa,Vila Velha,Interlagos,260,3,2,2,20,117,False,False,True,False,False,False
950000,casa,Vila Velha,Interlagos,150,3,2,2,5,26,True,False,False,False,False,False
950000,casa,Vila Velha,Interlagos,150,3,2,2,20,39,False,True,False,False,False,False
965000,casa,Vila Velha,Interlagos,120,3,3,3,6,37,False,False,False,False,False,False
965000,casa,Vila Velha,Interlagos,120,3,3,3,8,241,False,False,False,False,False,False
1000000,casa,Vila Velha,Interlagos,250,3,2,0,16,26,False,False,False,False,False,False
1000000,casa,Vila Velha,Interlagos,185,3,2,2,20,40,False,True,True,False,True,False
1000000,casa,Vila Velha,Interlagos,185,3,2,2,20,118,False,True,False,False,False,False
1050000,casa,Vila Velha,Interlagos,360,3,4,2,1,8,False,False,True,False,False,False
1100000,casa,Vila Velha,Interlagos,250,4,2,3,19,2,False,False,True,False,False,False
1100000,casa,Vila Velha,Interlagos,360,5,4,3,20,8,False,False,True,False,False,False
1100000,casa,Vila Velha,Interlagos,148,3,3,3,20,9,False,True,True,False,True,False
1100000,casa,Vila Velha,Interlagos,178,3,3,0,19,16,False,False,False,False,False,False
1100000,casa,Vila Velha,Interlagos,178,3,2,2,12,17,False,True,False,False,False,False
1100000,casa,Vila Velha,Interlagos,250,4,2,3,20,20,False,False,True,False,False,False
1100000,casa,Vila Velha,Interlagos,110,3,3,,17,44,False,True,True,False,False,False
1100000,casa,Vila Velha,Interlagos,300,3,3,0,20,51,False,True,False,False,False,False
1100000,casa,Vila Velha,Interlagos,360,5,4,4,20,88,False,False,False,False,False,False
1100000,casa,Vila Velha,Interlagos,240,5,4,4,19,89,False,False,True,False,False,False
1100000,casa,Vila Velha,Interlagos,150,3,3,3,20,96,False,False,False,False,False,False
1100000,casa,Vila Velha,Interlagos,148,3,3,2,20,178,False,True,False,False,False,False
1100000,casa,Vila Velha,Interlagos,150,3,3,3,20,210,False,False,False,False,False,False
1100000,casa,Vila Velha,Interlagos,350,3,3,5,20,241,False,True,False,False,False,False
1100000,casa,Vila Velha,Interlagos,146,3,3,0,20,309,False,True,False,False,False,False
1100000,casa,Vila Velha,Interlagos,220,2,3,1,20,389,False,True,True,False,False,False
1100000,casa,Vila Velha,Interlagos,220,3,3,3,2,423,False,False,False,False,False,False
1110000,casa,Vila Velha,Interlagos,220,3,2,2,0,4,False,True,True,False,False,False
1110000,casa,Vila Velha,Interlagos,220,3,2,2,20,23,False,True,True,False,False,False
1150000,casa,Vila Velha,Interlagos,210,3,2,2,2,2,False,True,True,False,False,False
1150000,casa,Vila Velha,Interlagos,210,3,3,2,2,20,False,True,True,False,False,False
1199000,casa,Vila Velha,Interlagos,360,4,2,,13,49,False,False,True,False,False,False
1200000,casa,Vila Velha,Interlagos,180,3,1,2,20,2,False,True,True,False,False,False
1200000,casa,Vila Velha,Interlagos,140,3,2,2,8,46,True,False,False,False,False,False
1200000,casa,Vila Velha,Interlagos,345,2,2,4,20,144,False,False,True,False,False,False
1200000,casa,Vila Velha,Interlagos,200,4,3,3,16,219,False,True,False,False,False,False
1200000,casa,Vila Velha,Interlagos,120,3,2,2,15,234,False,False,False,False,False,False
1200000,casa,Vila Velha,Interlagos,140,3,4,2,20,235,False,False,False,False,False,False
1200000,casa,Vila Velha,Interlagos,200,3,2,4,7,240,False,False,False,False,False,False
1200000,casa,Vila Velha,Interlagos,250,3,2,1,12,285,False,True,False,False,False,False
1250000,casa,Vila Velha,Interlagos,140,4,3,4,20,2,False,False,True,False,False,False
1250000,casa,Vila Velha,Interlagos,140,4,3,4,20,4,False,False,True,False,False,False
1250000,casa,Vila Velha,Interlagos,180,3,3,3,20,12,True,True,False,True,True,False
1250000,casa,Vila Velha,Interlagos,180,3,3,3,20,69,False,False,False,False,True,False
1250000,casa,Vila Velha,Interlagos,180,3,3,3,20,109,False,False,True,False,False,False
1260000,casa,Vila Velha,Interlagos,200,3,3,4,20,124,False,True,True,False,True,False
1270000,casa,Vila Velha,Interlagos,135,3,3,4,13,46,True,False,False,False,False,False
1300000,casa,Vila Velha,Interlagos,300,4,5,3,0,3,False,False,True,False,False,False
1300000,casa,Vila Velha,Interlagos,360,4,3,3,18,75,False,False,False,False,False,False
1300000,casa,Vila Velha,Interlagos,350,4,4,4,18,237,False,True,False,False,False,False
1300000,casa,Vila Velha,Interlagos,300,4,3,3,18,304,False,False,False,False,False,False
1350000,casa,Vila Velha,Interlagos,220,3,1,4,20,2,False,True,True,False,False,False
1350000,casa,Vila Velha,Interlagos,220,3,1,4,20,10,False,True,True,False,False,False
1350000,casa,Vila Velha,Interlagos,230,4,3,5,12,45,False,False,False,False,False,False
1350000,casa,Vila Velha,Interlagos,160,3,2,4,20,241,False,False,False,False,False,False
1350000,casa,Vila Velha,Interlagos,240,4,5,3,13,241,False,False,True,False,False,False
1350000,casa,Vila Velha,Interlagos,240,4,3,3,19,243,True,False,False,False,False,False
1365000,casa,Vila Velha,Interlagos,156,3,1,4,18,2,False,False,True,False,False,False
1365000,casa,Vila Velha,Interlagos,156,3,1,4,18,12,False,False,True,False,False,False
1390000,casa,Vila Velha,Interlagos,189,3,4,3,19,1,False,False,True,False,False,False
1390000,casa,Vila Velha,Interlagos,192,3,1,3,14,2,False,False,True,False,False,False
