preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,fonte_dataset
730066,apartamento,Vila Velha,Itapuã,100,3,1,2,True,False,False,False,False,False,base_original
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,False,False,True,False,False,False,base_original
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,False,False,True,False,False,False,base_original
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,False,False,True,False,False,False,base_original
745000,apartamento,Vila Velha,Itapuã,75,2,2,1,False,True,False,True,False,False,base_original
749900,apartamento,Vila Velha,Itapuã,41,1,1,1,False,False,False,False,True,False,base_original
750000,apartamento,Vila Velha,Itapuã,78,3,2,1,False,False,False,False,False,False,base_original
750000,apartamento,Vila Velha,Itapuã,68,2,2,1,False,True,True,False,False,False,base_original
750000,apartamento,Vila Velha,Itapuã,90,2,2,1,False,False,False,False,False,False,base_original
760000,apartamento,Vila Velha,Itapuã,90,3,2,1,False,True,True,True,False,True,base_original
760000,apartamento,Vila Velha,Itapuã,62,2,2,1,False,True,False,False,False,True,base_original
760000,apartamento,Vila Velha,Itapuã,65,2,1,1,False,True,False,False,True,True,base_original
770000,apartamento,Vila Velha,Itapuã,70,2,2,1,False,True,True,True,False,True,base_original
780000,apartamento,Vila Velha,Itapuã,80,3,2,2,False,True,False,True,False,True,base_original
780000,apartamento,Vila Velha,Itapuã,79,3,2,1,False,False,True,False,False,False,base_original
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,False,False,False,False,False,True,base_original
780000,apartamento,Vila Velha,Itapuã,80,3,2,2,True,False,False,False,False,False,base_original
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,False,False,False,True,False,False,base_original
780000,apartamento,Vila Velha,Itapuã,116,3,1,1,False,False,False,True,False,True,base_original
780332,apartamento,Vila Velha,Itapuã,79,3,2,1,False,False,False,False,False,False,base_original
789900,apartamento,Vila Velha,Itapuã,64,2,2,2,False,False,False,False,False,False,base_original
790000,apartamento,Vila Velha,Itapuã,90,3,2,2,False,True,True,False,False,False,base_original
790000,apartamento,Vila Velha,Itapuã,90,3,2,2,False,True,True,False,False,False,base_original
790000,apartamento,Vila Velha,Itapuã,94,3,2,1,False,False,True,True,True,True,base_original
790000,apartamento,Vila Velha,Itapuã,85,2,2,1,False,True,False,True,False,True,base_original
790000,apartamento,Vila Velha,Itapuã,80,2,2,1,False,True,False,False,False,True,base_original
790000,apartamento,Vila Velha,Itapuã,80,2,2,1,False,True,True,True,True,True,base_original
790000,apartamento,Vila Velha,Itapuã,93,3,2,1,False,False,False,True,False,True,base_original
795000,apartamento,Vila Velha,Itapuã,75,2,2,1,False,True,False,True,False,True,base_original
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,True,True,False,True,False,True,base_original
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,False,True,False,False,False,False,base_original
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,False,True,False,True,False,True,base_original
799000,apartamento,Vila Velha,Itapuã,85,3,2,1,True,False,False,True,True,True,base_original
799000,apartamento,Vila Velha,Itapuã,85,3,2,1,False,False,False,False,False,True,base_original
800000,apartamento,Vila Velha,Itapuã,65,2,2,2,True,True,True,True,True,True,base_original
820000,apartamento,Vila Velha,Itapuã,73,3,2,2,False,False,False,False,False,False,base_original
820000,apartamento,Vila Velha,Itapuã,60,2,1,1,False,True,True,True,False,False,base_original
821074,apartamento,Vila Velha,Itapuã,65,2,2,1,True,True,True,True,False,True,base_original
838900,apartamento,Vila Velha,Itapuã,84,3,1,1,False,True,True,True,False,False,base_original
850000,apartamento,Vila Velha,Itapuã,60,2,2,1,False,True,True,False,False,True,base_original
850000,apartamento,Vila Velha,Itapuã,90,3,2,1,True,False,False,False,False,False,base_original
850000,apartamento,Vila Velha,Itapuã,312,4,3,5,False,False,False,False,True,False,base_original
850000,apartamento,Vila Velha,Itapuã,154,3,1,2,False,False,True,False,False,False,base_original
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,False,False,False,True,False,True,base_original
850000,apartamento,Vila Velha,Itapuã,59,2,2,1,False,True,True,True,False,True,base_original
850000,apartamento,Vila Velha,Itapuã,75,2,3,1,False,True,False,True,False,True,base_original
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,False,True,True,True,False,True,base_original
850000,apartamento,Vila Velha,Itapuã,154,3,2,2,True,False,True,True,False,False,base_original
850067,apartamento,Vila Velha,Itapuã,90,3,2,1,True,False,False,False,False,False,base_original
860000,apartamento,Vila Velha,Itapuã,70,2,2,1,False,False,False,False,False,False,base_original
860000,apartamento,Vila Velha,Itapuã,70,2,2,1,False,False,False,False,False,False,base_original
860000,apartamento,Vila Velha,Itapuã,100,2,1,,False,True,False,True,True,True,base_original
860000,apartamento,Vila Velha,Itapuã,90,3,2,2,False,True,True,True,False,True,base_original
869000,apartamento,Vila Velha,Itapuã,90,2,2,2,False,True,False,True,False,True,base_original
870000,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,False,False,False,False,base_original
870000,apartamento,Vila Velha,Itapuã,59,2,1,2,False,True,True,True,False,False,base_original
879000,apartamento,Vila Velha,Itapuã,84,3,2,1,True,True,True,True,False,True,base_original
880000,apartamento,Vila Velha,Itapuã,65,2,2,2,False,True,False,False,False,False,base_original
880000,apartamento,Vila Velha,Itapuã,65,2,2,2,False,True,False,False,False,True,base_original
880000,apartamento,Vila Velha,Itapuã,82,3,2,2,True,True,True,True,False,True,base_original
890000,apartamento,Vila Velha,Itapuã,60,2,2,1,False,True,True,False,False,True,base_original
890000,apartamento,Vila Velha,Itapuã,90,3,3,1,True,False,False,True,False,False,base_original
890055,apartamento,Vila Velha,Itapuã,90,3,3,1,True,False,False,True,False,False,base_original
891000,apartamento,Vila Velha,Itapuã,80,3,2,2,True,False,False,False,False,False,base_original
891000,apartamento,Vila Velha,Itapuã,90,3,3,1,True,False,True,True,False,True,base_original
891045,apartamento,Vila Velha,Itapuã,80,3,2,2,True,False,False,False,False,False,base_original
897000,apartamento,Vila Velha,Itapuã,65,2,2,1,False,True,True,True,False,True,base_original
899000,apartamento,Vila Velha,Itapuã,65,2,2,2,False,False,False,True,False,False,base_original
899000,apartamento,Vila Velha,Itapuã,65,2,2,2,False,True,False,True,False,True,base_original
900000,apartamento,Vila Velha,Itapuã,106,3,2,2,False,True,True,True,False,True,base_original
900000,apartamento,Vila Velha,Itapuã,100,3,3,2,False,False,False,True,False,True,base_original
900000,apartamento,Vila Velha,Itapuã,85,2,2,1,False,True,False,True,False,True,base_original
900000,apartamento,Vila Velha,Itapuã,145,3,2,1,False,False,False,True,False,False,base_original
900099,apartamento,Vila Velha,Itapuã,125,3,3,2,False,False,False,False,False,True,base_original
905851,apartamento,Vila Velha,Itapuã,79,1,1,1,False,True,True,True,False,False,base_original
910000,apartamento,Vila Velha,Itapuã,86,2,2,2,False,True,False,True,False,True,base_original
910000,apartamento,Vila Velha,Itapuã,64,2,2,2,False,True,False,False,False,False,base_original
922980,apartamento,Vila Velha,Itapuã,61,2,2,2,False,True,False,False,False,True,base_original
925000,apartamento,Vila Velha,Itapuã,130,3,3,2,False,True,True,False,True,True,base_original
930000,apartamento,Vila Velha,Itapuã,64,2,2,2,False,True,True,True,False,True,base_original
940000,apartamento,Vila Velha,Itapuã,70,2,2,1,False,True,False,True,False,True,base_original
940000,apartamento,Vila Velha,Itapuã,75,2,2,1,False,True,True,False,False,True,base_original
945000,apartamento,Vila Velha,Itapuã,86,2,2,2,False,True,True,True,False,True,base_original
945463,apartamento,Vila Velha,Itapuã,61,2,3,0,False,True,False,True,False,True,base_original
949896,apartamento,Vila Velha,Itapuã,64,2,2,1,False,False,False,False,False,False,base_original
949986,apartamento,Vila Velha,Itapuã,64,2,2,1,False,False,False,False,False,False,base_original
950000,apartamento,Vila Velha,Itapuã,75,2,2,1,False,False,False,False,False,False,base_original
950000,apartamento,Vila Velha,Itapuã,88,3,2,2,True,False,True,False,False,False,base_original
950000,apartamento,Vila Velha,Itapuã,127,3,3,1,False,True,True,True,True,True,base_original
950000,apartamento,Vila Velha,Itapuã,142,3,2,1,True,False,False,True,False,True,base_original
965000,apartamento,Vila Velha,Itapuã,85,3,2,2,False,True,True,True,False,True,base_original
969689,apartamento,Vila Velha,Itapuã,84,3,1,1,False,True,True,True,False,False,base_original
970000,apartamento,Vila Velha,Itapuã,85,3,2,2,False,True,False,True,False,True,base_original
970000,apartamento,Vila Velha,Itapuã,85,3,2,2,False,True,False,True,False,True,base_original
970000,apartamento,Vila Velha,Itapuã,85,3,2,2,False,False,False,True,False,True,base_original
975000,apartamento,Vila Velha,Itapuã,76,3,1,2,False,True,True,True,False,False,base_original
976800,apartamento,Vila Velha,Itapuã,68,2,2,1,False,True,True,False,False,False,base_original
976800,apartamento,Vila Velha,Itapuã,68,2,2,1,False,True,True,False,False,False,base_original
980000,apartamento,Vila Velha,Itapuã,75,2,2,1,False,False,False,False,False,False,base_original
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,False,True,False,False,True,True,base_original
980000,apartamento,Vila Velha,Itapuã,68,2,1,1,False,True,True,False,False,False,base_original
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,True,True,True,True,True,True,base_original
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,False,True,True,False,False,True,base_original
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,False,True,False,True,False,True,base_original
980000,apartamento,Vila Velha,Itapuã,90,2,2,1,False,True,True,True,True,True,base_original
980000,apartamento,Vila Velha,Itapuã,80,2,2,1,False,False,False,True,False,False,base_original
990000,apartamento,Vila Velha,Itapuã,90,3,2,3,False,True,False,False,True,True,base_original
990000,apartamento,Vila Velha,Itapuã,162,3,3,1,True,False,False,False,False,False,base_original
990045,apartamento,Vila Velha,Itapuã,162,3,3,1,True,False,False,False,False,False,base_original
994000,apartamento,Vila Velha,Itapuã,64,2,2,1,False,True,False,False,False,True,base_original
998000,apartamento,Vila Velha,Itapuã,75,2,2,1,True,True,True,True,True,True,base_original
999000,apartamento,Vila Velha,Itapuã,90,3,1,2,False,True,True,True,False,False,base_original
1000000,apartamento,Vila Velha,Itapuã,80,2,1,1,False,False,True,True,False,False,base_original
1030000,apartamento,Vila Velha,Itapuã,186,3,2,1,False,False,True,False,False,False,base_original
1044012,apartamento,Vila Velha,Itapuã,80,3,1,1,False,True,True,True,False,False,base_original
1044012,apartamento,Vila Velha,Itapuã,80,3,1,1,False,True,True,True,False,False,base_original
1050000,apartamento,Vila Velha,Itapuã,132,3,3,1,False,False,False,False,False,False,base_original
1050000,apartamento,Vila Velha,Itapuã,186,3,1,2,True,False,False,False,False,False,base_original
1050000,apartamento,Vila Velha,Itapuã,132,3,3,1,False,False,False,False,False,False,base_original
1050000,apartamento,Vila Velha,Itapuã,90,3,2,2,True,False,False,False,False,False,base_original
1050000,apartamento,Vila Velha,Itapuã,80,3,2,3,False,True,False,False,False,True,base_original
1050045,apartamento,Vila Velha,Itapuã,90,3,2,2,True,False,False,False,False,False,base_original
1050077,apartamento,Vila Velha,Itapuã,186,3,2,2,True,False,False,False,False,False,base_original
1060000,apartamento,Vila Velha,Itapuã,132,3,3,1,False,True,True,True,False,False,base_original
1060000,apartamento,Vila Velha,Itapuã,132,3,3,1,False,True,True,True,False,False,base_original
1065000,apartamento,Vila Velha,Itapuã,95,3,2,2,False,False,True,False,False,True,base_original
1089000,apartamento,Vila Velha,Itapuã,80,3,2,1,True,True,True,False,True,True,base_original
1095000,apartamento,Vila Velha,Itapuã,120,3,3,2,False,False,False,True,False,True,base_original
1100000,apartamento,Vila Velha,Itapuã,85,2,2,2,False,False,False,False,False,False,base_original
1100000,apartamento,Vila Velha,Itapuã,70,2,1,1,False,True,True,True,False,False,base_original
1100000,apartamento,Vila Velha,Itapuã,72,2,2,1,False,True,False,True,False,False,base_original
1100000,apartamento,Vila Velha,Itapuã,120,3,2,2,False,True,True,False,False,False,base_original
1100000,apartamento,Vila Velha,Itapuã,140,3,3,2,False,False,False,False,False,True,base_original
1100000,apartamento,Vila Velha,Itapuã,70,2,1,1,False,True,True,True,False,False,base_original
1111664,apartamento,Vila Velha,Itapuã,63,2,1,1,False,True,True,False,False,False,base_original
1150000,apartamento,Vila Velha,Itapuã,157,3,3,1,False,False,True,True,False,True,base_original
1150000,apartamento,Vila Velha,Itapuã,89,3,1,2,False,True,True,True,False,False,base_original
1150000,apartamento,Vila Velha,Itapuã,76,3,1,2,False,True,True,True,False,False,base_original
1150000,apartamento,Vila Velha,Itapuã,69,2,1,1,False,True,True,True,False,False,base_original
1150000,apartamento,Vila Velha,Itapuã,70,2,2,1,False,True,True,False,False,True,base_original
1150066,apartamento,Vila Velha,Itapuã,114,2,3,1,True,False,False,False,False,False,base_original
1158516,apartamento,Vila Velha,Itapuã,63,2,1,1,False,True,True,False,False,False,base_original
1160000,apartamento,Vila Velha,Itapuã,100,3,1,2,True,False,False,False,False,False,base_original
1160000,apartamento,Vila Velha,Itapuã,100,3,1,2,False,True,True,True,False,True,base_original
1160006,apartamento,Vila Velha,Itapuã,100,3,1,2,True,False,False,False,False,False,base_original
1160332,apartamento,Vila Velha,Itapuã,200,3,3,2,False,False,False,False,False,False,base_original
1182300,apartamento,Vila Velha,Itapuã,89,3,1,2,True,False,False,False,False,False,base_original
1182300,apartamento,Vila Velha,Itapuã,89,3,2,2,False,True,True,False,False,False,base_original
1182300,apartamento,Vila Velha,Itapuã,89,3,2,2,False,True,True,False,False,False,base_original
1182306,apartamento,Vila Velha,Itapuã,89,3,1,2,True,False,False,False,False,False,base_original
1199000,apartamento,Vila Velha,Itapuã,85,2,2,2,False,True,True,True,False,True,base_original
1199993,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,True,False,False,False,base_original
1199996,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,False,True,False,False,base_original
1199997,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,True,False,False,False,base_original
1199998,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,False,True,False,False,base_original
1200000,apartamento,Vila Velha,Itapuã,100,3,2,2,False,True,True,False,False,True,base_original
1200000,apartamento,Vila Velha,Itapuã,168,1,1,2,False,False,False,False,False,False,base_original
1200000,apartamento,Vila Velha,Itapuã,83,2,2,2,False,True,False,True,False,True,base_original
1200000,apartamento,Vila Velha,Itapuã,83,2,2,2,True,True,False,True,False,True,base_original
1200000,apartamento,Vila Velha,Itapuã,83,2,2,2,False,True,False,True,False,True,base_original
1200000,apartamento,Vila Velha,Itapuã,82,2,2,2,False,True,True,False,True,True,base_original
1200007,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,False,True,False,False,base_original
1220728,apartamento,Vila Velha,Itapuã,76,3,2,2,False,False,False,False,False,False,base_original
1250000,apartamento,Vila Velha,Itapuã,90,3,2,2,False,True,False,True,True,True,base_original
1250000,apartamento,Vila Velha,Itapuã,100,3,2,2,True,True,True,True,False,True,base_original
1250000,apartamento,Vila Velha,Itapuã,160,3,2,2,False,True,True,True,False,False,base_original
