preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
370000,apartamento,Serra,Jardim Limoeiro,61,3,2,1,True,True,True,False,False,True
540000,apartamento,Serra,Morada de Laranjeiras,70,3,2,1,True,False,False,False,False,False
199992,apartamento,Serra,Mata da Serra,42,1,1,0,True,False,False,False,False,False
480000,casa,Serra,Estância Monazítica,80,2,1,2,True,False,False,False,False,False
279990,apartamento,Serra,Praia da Baleia,45,2,1,1,False,True,False,True,False,True
360000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,False,True,True,False,False,True
580000,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,True,True,False,True,False,True
350000,apartamento,Serra,Valparaíso,60,3,1,1,False,False,False,False,False,False
439000,apartamento,Serra,Jardim Limoeiro,55,2,2,1,True,False,False,False,False,False
395000,casa,Serra,Serra Centro,68,2,1,1,False,False,False,False,False,False
225000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,False,False,False,False,False,False
890000,casa,Serra,Parque Residencial Laranjeiras,200,3,2,1,True,False,False,False,False,False
400000,casa,Serra,das Laranjeiras,88,3,1,2,False,False,False,False,False,False
320000,apartamento,Serra,Morada de Laranjeiras,45,2,1,1,False,False,False,False,False,False
279999,apartamento,Serra,Jardim Limoeiro,48,2,2,1,False,False,False,False,False,False
570000,apartamento,Serra,Valparaíso,62,2,2,1,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,True,True,False,True,False,False
400000,apartamento,Serra,Morada de Laranjeiras,57,2,1,1,True,True,False,True,False,False
260000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,False,True,False,True,False,False
200000,apartamento,Serra,Taquara I,50,2,1,1,False,False,False,True,True,False
289900,apartamento,Serra,Valparaíso,56,2,1,1,False,False,False,False,False,False
695000,casa,Serra,Planície da Serra,135,3,2,2,True,False,False,False,False,False
290000,apartamento,Serra,Praia da Baleia,44,2,1,1,False,True,False,True,False,True
430000,apartamento,Serra,Praia da Baleia,78,2,1,1,True,False,False,False,False,False
350000,casa,Serra,Residencial Centro da Serra,172,2,2,2,True,False,False,False,False,False
480000,casa,Serra,Residencial Jacaraípe,80,2,2,1,True,False,False,False,False,False
739000,casa,Serra,Parque Residencial Mestre Álvaro,230,3,1,2,True,False,False,False,False,False
265000,apartamento,Serra,Camará,48,2,1,1,False,True,False,True,False,True
430000,apartamento,Serra,Praia da Baleia,78,2,1,1,True,True,False,True,False,True
850000,apartamento,Serra,Santa Luzia,96,2,2,2,True,False,True,True,False,False
695000,casa,Serra,Planície da Serra,135,3,2,2,True,False,False,False,False,False
430000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,True,False,False,False,False,False
749000,casa,Serra,Vista da Serra II,200,4,2,3,True,False,False,False,False,False
315000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,False,False,False,False,False,False
255000,casa,Serra,Colina da Serra,61,2,2,1,True,False,False,False,False,False
340000,casa,Serra,Residencial Jacaraípe,46,3,2,2,True,False,False,False,False,False
560000,casa,Serra,Morada de Laranjeiras,80,2,2,2,True,False,False,False,False,False
315000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,False,False,False,False,False,False
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,False,True,False,True,False,False
285000,apartamento,Serra,Valparaíso,56,2,1,1,False,False,False,False,False,False
395000,apartamento,Serra,Serra Centro,68,2,2,1,False,False,False,False,False,False
275000,apartamento,Serra,Colina de Laranjeiras,46,2,1,1,False,True,False,True,False,False
290008,apartamento,Serra,Conjunto Jacaraípe,47,2,1,1,False,False,False,False,False,False
450000,apartamento,Serra,Jardim Limoeiro,55,2,2,1,True,False,False,False,False,False
220000,apartamento,Serra,Castelândia,49,2,1,1,False,False,False,False,False,False
289900,apartamento,Serra,Valparaíso,56,2,1,1,False,False,False,True,False,False
439000,apartamento,Serra,Jardim Limoeiro,55,2,2,1,True,True,True,True,False,True
890000,apartamento,Serra,Santa Luzia,85,3,2,2,True,False,False,False,False,False
989000,casa,Serra,Morada de Laranjeiras,133,3,2,2,True,False,False,False,False,False
260000,apartamento,Serra,Castelândia,69,3,2,1,False,False,False,False,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,False,False,False,False,False,False
450000,casa,Serra,Costa Bela,80,3,2,1,True,False,False,False,False,False
320000,apartamento,Serra,Morada de Laranjeiras,45,2,1,1,False,False,False,False,False,False
299900,apartamento,Serra,Jardim Limoeiro,45,2,1,1,False,False,False,False,False,False
350000,casa,Serra,Enseada de Jacaraípe,72,2,3,1,True,False,True,False,False,False
599000,casa,Serra,Residencial Centro da Serra,101,3,2,1,True,False,False,False,False,False
280000,apartamento,Serra,Jardim Limoeiro,48,2,2,1,False,False,False,False,False,False
450000,apartamento,Serra,Morada de Laranjeiras,52,2,1,1,False,False,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,80,2,2,1,True,True,False,True,False,True
925000,apartamento,Serra,Santa Luzia,109,4,3,2,True,False,False,False,False,False
299000,apartamento,Serra,Valparaíso,56,2,1,1,False,False,False,False,False,False
260000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,False,False,False,False,False
320000,apartamento,Serra,Morada de Laranjeiras,45,2,1,1,False,True,False,True,False,True
1100000,casa,Serra,Morada de Laranjeiras,152,3,1,2,False,False,True,False,False,False
395000,casa,Serra,São Francisco,66,2,3,1,True,False,False,False,False,False
320000,apartamento,Serra,Planalto de Carapina,46,2,1,1,False,True,False,True,False,False
185000,apartamento,Serra,São Patrício,45,2,1,1,False,False,False,False,False,True
330000,apartamento,Serra,Chácara Parreiral,48,2,1,1,False,False,False,False,False,False
370000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,False,False,False,False,False,False
320000,apartamento,Serra,Morada de Laranjeiras,45,2,1,1,False,False,False,False,False,False
310000,apartamento,Serra,Jardim Limoeiro,52,2,1,1,False,True,False,True,False,True
370000,apartamento,Serra,Morada de Laranjeiras,47,2,1,1,False,True,False,True,False,True
599000,apartamento,Serra,Colina de Laranjeiras,60,2,1,1,False,True,True,False,False,False
1100000,casa,Serra,Morada de Laranjeiras,140,3,2,2,True,False,False,False,False,False
275000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,True,False,True,True,False
320000,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,False,True,True,True,False,True
287500,casa,Serra,Colina da Serra,125,2,1,1,True,False,False,False,False,False
275005,apartamento,Serra,Valparaíso,46,2,1,1,False,False,False,False,False,False
219001,apartamento,Serra,Taquara I,47,2,1,1,False,False,False,False,False,False
305000,apartamento,Serra,Residencial Vista do Mestre,49,3,2,1,False,False,False,False,False,False
910000,apartamento,Serra,Santa Luzia,107,4,2,2,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,True,True,False,True,False,False
300000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,True,False,True,False,False
590000,apartamento,Serra,Jardim Limoeiro,67,3,1,1,False,True,False,True,False,True
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,False,True,False,True,False,False
580003,casa,Serra,das Laranjeiras,97,3,2,2,True,False,False,False,False,False
219900,apartamento,Viana,Vila Bethânia,50,2,1,1,False,True,False,True,False,False
220000,apartamento,Viana,Canaã,43,2,1,1,False,False,False,False,False,False
350000,casa,Viana,Marcílio de Noronha,170,2,1,2,False,False,False,False,False,False
220000,apartamento,Viana,Vila Bethânia,42,2,1,1,False,True,False,True,False,False
230000,casa,Viana,Campo Verde,70,3,1,2,False,False,False,False,False,False
238900,apartamento,Viana,Marcílio de Noronha,59,2,1,1,False,False,True,True,False,True
220000,apartamento,Viana,Canaã,43,2,1,1,False,False,False,True,False,False
650000,casa,Viana,Marcílio de Noronha,200,2,3,2,True,False,False,False,False,False
350000,casa,Viana,Marcílio de Noronha,170,2,1,2,False,False,False,False,False,False
650000,casa,Viana,Marcílio de Noronha,200,4,2,2,True,False,False,False,False,False
350000,casa,Viana,Marcílio de Noronha,170,2,1,2,False,False,False,False,False,False
550000,casa,Viana,Marcílio de Noronha,200,3,2,1,True,False,False,False,True,False
650000,casa,Viana,Marcílio de Noronha,78,3,2,1,True,True,False,False,False,False
450000,casa,Viana,Marcílio de Noronha,117,3,2,1,True,False,False,False,False,False
234000,apartamento,Viana,Vila Bethânia,45,2,1,1,False,False,False,False,False,False
200000,apartamento,Viana,Campo Verde,50,2,1,0,False,False,False,False,False,False
750000,apartamento,Vila Velha,Praia da Costa,75,2,2,1,True,False,False,True,False,True
779990,apartamento,Vila Velha,Praia de Itaparica,67,2,2,1,True,True,False,True,False,True
349990,apartamento,Vila Velha,Coqueiral de Itaparica,47,2,1,1,False,False,False,True,False,False
539000,apartamento,Vila Velha,Praia das Gaivotas,85,2,2,1,True,False,False,True,False,False
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,False,True,True,True,False,True
450000,apartamento,Vila Velha,Coqueiral de Itaparica,83,3,2,1,True,False,False,True,False,False
699000,apartamento,Vila Velha,Barra do Jucu,66,2,2,1,True,False,True,True,False,True
290000,apartamento,Vila Velha,Santa Paula II,50,2,1,1,False,True,False,True,False,False
320000,apartamento,Vila Velha,Nossa Senhora da Penha,45,2,1,1,False,True,False,True,False,True
810583,apartamento,Vila Velha,Jockey de Itaparica,63,2,2,2,True,False,False,False,False,False
899000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,True,True,False,True
290000,apartamento,Vila Velha,Ataíde,45,2,1,1,False,True,True,True,False,True
690000,apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,False,False,False,True
771231,apartamento,Vila Velha,Praia de Itaparica,66,2,2,1,True,True,False,True,False,True
350000,apartamento,Vila Velha,Soteco,68,2,1,1,False,False,False,False,False,False
500000,apartamento,Vila Velha,Praia das Gaivotas,68,2,1,1,False,False,False,True,True,True
700000,apartamento,Vila Velha,Itapuã,70,2,2,1,True,False,False,False,False,False
325000,apartamento,Vila Velha,Santa Inês,54,2,1,1,False,False,False,False,False,False
790000,apartamento,Vila Velha,Itapuã,85,2,2,1,True,True,False,True,False,True
650000,apartamento,Vila Velha,Itapuã,68,2,2,1,False,False,False,True,False,True
1300000,apartamento,Vila Velha,Praia da Costa,120,3,2,2,True,False,False,False,False,False
869000,apartamento,Vila Velha,Itapuã,90,2,2,2,True,True,False,True,False,True
869000,apartamento,Vila Velha,Itapuã,90,2,2,2,True,True,False,True,False,True
940000,apartamento,Vila Velha,Itapuã,75,2,2,1,False,True,True,True,True,True
980000,apartamento,Vila Velha,Praia da Costa,81,2,3,3,True,True,False,True,False,True
1100000,casa,Vila Velha,Interlagos,150,3,3,3,True,False,False,False,False,False
750000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,False,True
350000,apartamento,Vila Velha,Ataíde,51,2,1,1,False,False,False,True,False,False
580000,apartamento,Vila Velha,Itapuã,74,2,2,1,False,False,True,False,False,True
650000,apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,True,True,False,True
420160,apartamento,Vila Velha,Aribiri,55,2,1,1,False,False,False,False,False,False
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,True,True,True,True,True,True
745000,apartamento,Vila Velha,Itapuã,75,2,2,1,True,True,False,True,False,True
550000,apartamento,Vila Velha,Jockey de Itaparica,65,2,2,1,False,False,True,False,True,False
699000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,False,True
695000,apartamento,Vila Velha,Praia da Costa,102,3,2,1,False,False,False,False,False,True
1950000,apartamento,Vila Velha,Itapuã,109,3,2,2,False,True,True,True,False,False
750000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,True,True,True,True
1295000,apartamento,Vila Velha,Itapuã,141,3,3,2,True,True,False,True,False,False
840000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,True,True,False,True
780001,casa,Vila Velha,Araçás,170,3,3,2,True,False,False,False,True,False
890000,apartamento,Vila Velha,Praia de Itaparica,87,2,3,1,True,True,False,True,False,True
640000,apartamento,Vila Velha,Itapuã,94,3,2,1,True,False,False,True,False,True
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,True,False,True,False,False,False
330000,apartamento,Vila Velha,Jockey de Itaparica,52,2,1,1,False,False,False,True,False,False
750000,casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,True,False,False,False
1100000,apartamento,Vila Velha,Praia da Costa,110,3,2,2,True,False,False,False,False,False
800000,casa,Vila Velha,IBES,250,4,3,3,True,False,True,False,False,False
819089,apartamento,Vila Velha,Jockey de Itaparica,63,2,3,1,False,True,False,True,False,True
899000,apartamento,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,False,True,False,True
690000,apartamento,Vila Velha,Coqueiral de Itaparica,103,3,2,1,True,False,False,True,False,True
290000,apartamento,Vila Velha,Ataíde,44,2,1,1,False,True,True,True,False,True
1249000,apartamento,Vila Velha,Praia da Costa,132,4,1,2,True,False,True,True,False,True
690000,apartamento,Vila Velha,Itapuã,80,2,2,1,True,True,True,False,False,True
3000000,casa,Vila Velha,Barra do Jucu,900,5,3,5,True,True,True,False,False,False
250000,apartamento,Vila Velha,Ilha dos Bentos,60,2,1,0,False,False,True,False,False,False
850000,apartamento,Vila Velha,Praia de Itaparica,60,2,2,2,True,True,True,True,False,True
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,False,True,False,True,False,True
350000,apartamento,Vila Velha,Ataíde,45,2,1,1,False,True,False,True,False,False
700000,apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,True,True,False,True
730000,apartamento,Vila Velha,Praia de Itaparica,55,2,2,1,True,True,False,True,False,True
890000,apartamento,Vila Velha,Praia da Costa,100,3,3,2,False,True,False,True,False,True
750000,casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,False,False,False,False
1200000,casa,Vila Velha,Interlagos,180,3,1,2,True,True,True,False,False,False
899000,apartamento,Vila Velha,Itapuã,65,2,2,2,False,True,False,True,False,True
990000,apartamento,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,True,True,False,True
1100000,casa,Vila Velha,Vale Encantado,140,3,1,2,True,True,True,False,False,False
1600000,apartamento,Vila Velha,Praia de Itaparica,128,3,2,2,True,True,False,True,False,True
439000,apartamento,Vila Velha,Praia dos Recifes,84,2,2,1,False,False,True,False,False,False
290000,apartamento,Vila Velha,Ataíde,45,2,1,1,False,False,False,False,False,False
709000,apartamento,Vila Velha,Praia de Itaparica,71,2,2,1,True,True,True,True,False,True
1200000,apartamento,Vila Velha,Praia de Itaparica,90,3,2,2,True,True,False,True,True,True
348000,apartamento,Vila Velha,Aribiri,47,2,1,0,False,True,True,True,False,True
280000,apartamento,Vila Velha,Cidade da Barra,69,2,2,1,True,False,False,False,False,False
760000,apartamento,Vila Velha,Itapuã,62,2,2,1,True,True,False,True,True,True
650000,apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,True,True,False,True,True,False
1350000,casa,Vila Velha,Interlagos,220,3,1,4,True,True,True,False,False,False
1199000,casa,Vila Velha,Ilha dos Bentos,255,4,4,2,True,True,False,False,False,False
790000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,True,True,False,True
1300000,apartamento,Vila Velha,Itapuã,90,3,2,2,False,False,True,False,True,True
1729633,apartamento,Vila Velha,Praia da Costa,112,4,3,3,True,False,False,False,False,False
869000,apartamento,Vila Velha,Itapuã,90,2,2,2,True,True,False,True,False,True
850000,casa,Vila Velha,Interlagos,125,2,1,2,True,True,True,False,False,False
800000,apartamento,Vila Velha,Praia de Itaparica,80,2,2,1,True,True,True,True,False,False
1300000,apartamento,Vila Velha,Itapuã,110,3,2,2,True,True,False,True,False,True
1390000,apartamento,Vila Velha,Itapuã,110,3,2,2,True,True,False,False,True,True
580000,apartamento,Vila Velha,Itapuã,83,3,2,1,True,False,False,False,False,False
910000,apartamento,Vila Velha,Itapuã,86,2,2,2,True,True,False,True,False,True
899000,apartamento,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,True,True,False,True
740000,apartamento,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,True,True,True,True
770000,casa,Vila Velha,Riviera da Barra,120,3,2,1,True,False,True,False,False,False
780000,apartamento,Vila Velha,Itapuã,80,3,2,2,True,True,False,True,False,True
1050000,apartamento,Vila Velha,Itapuã,90,3,2,2,True,True,False,True,False,True
1790000,apartamento,Vila Velha,Praia da Costa,110,3,2,2,True,True,True,True,True,True
1680000,apartamento,Vila Velha,Itapuã,110,3,2,2,True,False,False,False,False,False
900000,apartamento,Vila Velha,Itapuã,85,2,2,1,True,True,False,True,False,True
800000,apartamento,Vila Velha,Praia de Itaparica,80,2,2,1,True,True,True,False,False,False
799000,apartamento,Vila Velha,Itapuã,85,3,2,1,True,False,False,True,False,True
1390000,casa,Vila Velha,Morada do Sol,196,3,4,2,True,True,False,False,False,False
1090000,apartamento,Vila Velha,Praia da Costa,130,3,3,2,True,False,False,False,False,False
735000,apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,False,True
871500,apartamento,Vila Velha,Praia de Itaparica,67,3,2,2,True,False,False,False,False,False
690000,apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,False,True
610000,apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,False,False,False,False,False,False
1280000,apartamento,Vila Velha,Itapuã,160,3,3,2,True,True,False,True,False,True
750000,apartamento,Vila Velha,Itapuã,78,3,2,1,True,False,False,False,False,False
700000,apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,False,False,False,True
1697147,apartamento,Vila Velha,Praia da Costa,110,4,4,3,True,False,False,False,False,False
750000,apartamento,Vila Velha,Praia da Costa,75,2,2,1,False,False,True,True,False,True
1100000,apartamento,Vila Velha,Praia da Costa,155,4,3,1,True,False,True,True,True,True
1182300,apartamento,Vila Velha,Itapuã,89,3,1,2,True,False,False,False,False,False
1100000,apartamento,Vila Velha,Itapuã,140,3,3,2,True,False,False,True,False,True
690000,apartamento,Vila Velha,Itapuã,65,2,2,1,True,False,False,False,False,False
891000,apartamento,Vila Velha,Itapuã,80,3,2,2,True,False,False,False,False,False
650000,apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,True,True,False,True
890000,apartamento,Vila Velha,Praia de Itaparica,118,3,1,2,True,False,False,False,False,False
1850000,apartamento,Vila Velha,Praia de Itaparica,150,3,3,2,True,False,False,True,False,True
1276000,apartamento,Vila Velha,Praia da Costa,110,3,3,2,True,True,False,True,False,True
1400000,casa,Vila Velha,Morada do Sol,261,3,3,3,True,False,False,False,False,False
1150000,apartamento,Vila Velha,Praia de Itaparica,92,3,1,4,True,True,True,False,False,False
670000,apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,False,True,False,True
1002110,apartamento,Vila Velha,Praia de Itaparica,79,3,2,2,True,False,False,False,False,False
1300000,casa,Vila Velha,Interlagos,300,4,5,3,True,False,True,False,False,False
500000,casa,Vila Velha,São Conrado,65,2,2,2,True,False,False,False,False,False
750000,apartamento,Vila Velha,Praia de Itaparica,65,2,1,2,True,True,True,False,False,False
577000,apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,False,True,True,False,True
1575000,casa,Vila Velha,Itapuã,270,5,4,4,True,False,False,False,False,False
900000,apartamento,Vila Velha,Praia de Itaparica,79,3,2,2,True,False,False,True,True,False
390000,apartamento,Vila Velha,Ataíde,44,2,1,1,False,True,True,True,False,True
650000,apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,False,True
850000,apartamento,Vila Velha,Itapuã,90,3,2,1,True,False,False,False,False,False
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,True,False,True,True,False,True
950000,apartamento,Vila Velha,Praia da Costa,90,3,2,1,True,True,False,True,False,True
825000,apartamento,Vila Velha,Praia de Itaparica,68,2,2,1,True,True,True,True,False,False
699000,apartamento,Vila Velha,Praia de Itaparica,55,2,2,1,True,True,True,True,False,True
760000,apartamento,Vila Velha,Itapuã,62,2,2,1,False,True,True,False,False,False
670000,apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,True,False,False,True
800000,casa,Vila Velha,Vale Encantado,100,3,2,2,True,True,False,False,False,False
630000,casa,Vila Velha,Centro de Vila Velha,247,2,2,3,False,False,True,False,False,False
795000,apartamento,Vila Velha,Praia de Itaparica,74,3,2,2,True,False,False,False,False,False
514000,apartamento,Vila Velha,Praia da Costa,60,2,1,1,False,False,False,False,False,False
496200,apartamento,Vila Velha,Cocal,67,3,2,2,True,True,True,False,False,True
630000,apartamento,Vila Velha,Praia de Itaparica,56,2,1,1,True,False,True,True,False,True
850000,apartamento,Vila Velha,Itapuã,154,3,1,2,True,False,True,False,False,False
850000,apartamento,Vila Velha,Praia de Itaparica,59,2,1,1,True,True,True,True,False,True
320000,apartamento,Vila Velha,Ataíde,45,2,1,1,False,True,False,True,False,False
800000,apartamento,Vila Velha,Praia de Itaparica,80,2,2,1,True,True,False,True,False,True
610000,apartamento,Vila Velha,Praia das Gaivotas,85,3,2,1,True,False,False,False,False,False
550000,apartamento,Vila Velha,Coqueiral de Itaparica,90,2,2,1,True,False,False,False,False,True
690000,apartamento,Vila Velha,Itapuã,65,2,2,1,False,True,False,False,False,True
290000,apartamento,Vila Velha,Ataíde,45,2,1,1,False,True,False,True,False,True
900000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,False,True,True,True,False,True
480000,apartamento,Vila Velha,Jockey de Itaparica,73,2,2,1,True,False,True,False,False,False
795000,apartamento,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,True,True,False,True
840000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,False,False,False,False,False,False
1050000,apartamento,Vila Velha,Praia da Costa,66,2,2,1,True,True,True,False,False,True
480000,apartamento,Vila Velha,Jockey de Itaparica,120,3,1,1,True,False,False,False,False,False
790000,apartamento,Vila Velha,Praia da Costa,85,2,2,1,False,False,False,False,False,False
1180000,apartamento,Vila Velha,Praia de Itaparica,120,3,3,2,True,False,False,False,False,False
871009,apartamento,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,True,False,False,True
820000,apartamento,Vila Velha,Itapuã,73,3,2,2,True,False,False,False,False,False
1282000,casa,Vila Velha,Balneário Ponta da Fruta,720,4,4,4,True,True,True,False,False,False
970000,casa,Vila Velha,Ponta da Fruta,192,3,1,4,True,False,True,False,False,False
950000,casa,Vila Velha,Cobilândia,350,4,4,4,True,False,True,False,False,False
1250000,apartamento,Vila Velha,Praia da Costa,111,3,3,2,True,False,False,False,False,False
340000,apartamento,Vila Velha,Coqueiral de Itaparica,47,2,1,1,False,False,False,True,False,False
750000,casa,Vila Velha,Riviera da Barra,110,3,3,3,True,False,True,False,False,False
1100000,casa,Vila Velha,Novo México,320,5,3,3,True,False,True,False,False,False
1697000,apartamento,Vila Velha,Itapuã,117,3,1,2,True,True,True,False,False,False
430000,apartamento,Vila Velha,Residencial Coqueiral,52,2,2,1,False,True,False,False,False,False
680000,apartamento,Vila Velha,Praia de Itaparica,75,2,2,1,True,True,True,True,False,True
1200000,apartamento,Vila Velha,Itapuã,82,2,2,2,True,True,True,True,True,True
800000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,False,False,True
730000,apartamento,Vila Velha,Itapuã,66,2,1,1,False,True,False,True,False,False
1600000,apartamento,Vila Velha,Praia da Costa,80,2,2,1,True,True,False,False,False,False
550000,apartamento,Vila Velha,Jockey de Itaparica,65,2,2,1,True,False,False,False,False,False
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,True,True,False,False,False,False
709082,apartamento,Vila Velha,Jockey de Itaparica,63,2,2,1,True,False,False,False,False,False
390000,apartamento,Vila Velha,Ataíde,55,2,1,1,False,True,False,True,False,True
1250000,apartamento,Vila Velha,Praia de Itaparica,125,3,3,2,True,True,True,True,False,False
1250000,casa,Vila Velha,Interlagos,140,4,3,4,True,False,True,False,False,False
650000,apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,False,True,False,True
1590000,apartamento,Vila Velha,Praia de Itaparica,130,4,5,2,True,True,False,True,False,True
1100000,apartamento,Vila Velha,Praia da Costa,110,3,2,2,True,True,True,True,False,True
750000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,True,True,False,True
750000,apartamento,Vila Velha,Praia da Costa,86,2,2,1,True,False,True,True,False,False
695000,apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,False,False,False,True,False
760000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,True,True
695000,apartamento,Vila Velha,Praia da Costa,100,3,2,1,False,False,False,True,False,True
899000,apartamento,Vila Velha,Praia da Costa,120,3,2,1,True,False,False,False,False,True
671103,apartamento,Vila Velha,Coqueiral de Itaparica,56,2,2,2,True,False,False,False,False,False
350000,apartamento,Vila Velha,Ataíde,55,2,1,1,False,True,False,True,False,False
422118,apartamento,Vila Velha,Aribiri,55,2,1,2,True,True,True,False,False,False
485000,apartamento,Vila Velha,Residencial Coqueiral,55,2,2,1,True,True,False,False,False,False
900000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,False,False,False,False,False
350000,apartamento,Vila Velha,Ataíde,45,2,1,1,False,False,False,True,False,False
1590000,apartamento,Vila Velha,Praia de Itaparica,140,4,4,2,True,True,False,True,True,False
950000,apartamento,Vila Velha,Praia da Costa,130,3,2,1,True,True,False,True,False,True
1000000,casa,Vila Velha,Ataíde,360,3,1,2,True,True,True,False,False,False
600000,apartamento,Vila Velha,Ilha das Flores,235,3,2,1,True,False,True,True,False,False
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,True,False,True,False,False,False
1600000,apartamento,Vila Velha,Praia da Costa,154,3,3,2,True,True,False,True,False,False
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,True,False,False,True,False,True
1200000,apartamento,Vila Velha,Itapuã,100,3,2,2,True,True,True,False,False,True
1400000,apartamento,Vila Velha,Praia da Costa,120,3,3,2,True,False,False,True,False,True
850000,apartamento,Vila Velha,Praia de Itaparica,63,2,2,2,True,True,True,True,False,True
650000,apartamento,Vila Velha,Praia das Gaivotas,80,3,2,1,True,False,False,True,False,True
1990000,apartamento,Vila Velha,Praia da Costa,370,5,5,4,True,True,True,True,False,False
650000,apartamento,Vila Velha,Praia de Itaparica,106,3,2,1,True,False,False,False,False,False
800000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,False,True
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,True,False,False,True,False,True
790000,apartamento,Vila Velha,Praia da Costa,100,3,2,1,True,False,False,False,False,False
1280000,apartamento,Vila Velha,Praia da Costa,188,3,2,1,True,True,False,True,False,True
649000,apartamento,Vila Velha,Praia de Itaparica,63,2,2,1,True,False,False,False,False,False
599000,apartamento,Vila Velha,Jockey de Itaparica,58,2,1,1,True,False,False,False,False,False
800000,apartamento,Vila Velha,Praia da Costa,124,3,2,1,True,False,False,False,False,False
1370000,casa,Vila Velha,Itapuã,330,3,5,3,True,True,True,False,False,False
1850000,apartamento,Vila Velha,Praia de Itaparica,150,3,3,2,True,True,False,True,False,True
769600,apartamento,Vila Velha,Praia de Itaparica,63,2,2,1,True,True,True,True,False,True
290000,apartamento,Vila Velha,Praia de Itaparica,40,1,1,0,False,True,False,True,False,True
905000,apartamento,Vila Velha,Praia de Itaparica,90,3,2,1,True,True,True,True,False,True
990000,apartamento,Vila Velha,Praia da Costa,80,3,3,3,True,False,False,False,False,False
900000,apartamento,Vila Velha,Itapuã,100,3,3,2,True,False,False,True,False,True
780000,apartamento,Vila Velha,Itapuã,79,3,2,1,True,False,False,False,False,False
