_row_id_base,_row_id_novo,cidade_base,cidade_novo,bairro_base,bairro_novo,tipo_imovel_base,tipo_imovel_novo,preco_venda_base,preco_venda_novo,area_m2_base,area_m2_novo,quartos,banheiros,vagas,dif_preco_abs,dif_preco_pct,dif_area_abs,dif_area_pct
11260,2023,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,290000,290000.0,54,54,2.0,2.0,1.0,0.0,0.0,0,0.0
11261,2565,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,290000,290000.0,47,47,2.0,2.0,1.0,0.0,0.0,0,0.0
11261,2865,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,290000,290000.0,47,47,2.0,2.0,1.0,0.0,0.0,0,0.0
11263,2155,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,295000,295000.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11263,2426,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,295000,295000.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11264,3219,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,299900,299900.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11265,2960,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,299999,299999.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11271,2078,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11271,2772,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11271,2786,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11271,3276,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11272,2078,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11272,2772,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11272,2786,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11272,3276,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,310000,310000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11273,2784,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11273,2895,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11273,3164,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11274,2784,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11274,2895,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11274,3164,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11276,2784,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11276,2895,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11276,3164,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,315000,315000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11277,2522,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,320000,320000.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11278,2522,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,320000,320000.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11279,2522,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,320000,320000.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11280,2133,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,329900,329900.0,51,51,2.0,2.0,1.0,0.0,0.0,0,0.0
11281,2924,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,330000,330000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11282,2924,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,330000,330000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11283,2924,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,330000,330000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11284,2924,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,330000,330000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11285,2924,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,330000,330000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11287,2924,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,330000,330000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11302,2609,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,363000,363000.0,57,57,2.0,1.0,1.0,0.0,0.0,0,0.0
11303,1899,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,370000,370000.0,61,61,3.0,2.0,1.0,0.0,0.0,0,0.0
11303,3047,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,370000,370000.0,61,61,3.0,2.0,1.0,0.0,0.0,0,0.0
11304,1899,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,370000,370000.0,61,61,3.0,2.0,1.0,0.0,0.0,0,0.0
11304,3047,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,370000,370000.0,61,61,3.0,2.0,1.0,0.0,0.0,0,0.0
11339,2182,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,439000,439000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11339,2192,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,439000,439000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11339,3077,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,439000,439000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11339,3194,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,439000,439000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11349,2052,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11349,2083,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11349,2502,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11349,2686,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11349,3190,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11352,1910,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11353,2052,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11353,2083,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11353,2502,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11353,2686,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11353,3190,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11354,2052,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11354,2083,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11354,2502,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11354,2686,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11354,3190,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,450000,450000.0,55,55,2.0,2.0,1.0,0.0,0.0,0,0.0
11364,3323,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,590000,590000.0,67,67,3.0,1.0,1.0,0.0,0.0,0,0.0
11368,3006,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,590000,590000.0,67,67,2.0,2.0,1.0,0.0,0.0,0,0.0
11369,3006,Serra,Serra,Jardim Limoeiro,Jardim Limoeiro,apartamento,apartamento,590000,590000.0,67,67,2.0,2.0,1.0,0.0,0.0,0,0.0
11372,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11372,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11373,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11373,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11374,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11374,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11375,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11375,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11376,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11376,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11377,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11377,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11378,2107,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11378,2910,Serra,Serra,Jardim Tropical,Jardim Tropical,apartamento,apartamento,370000,370000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11424,3049,Serra,Serra,Mata da Serra,Mata da Serra,apartamento,apartamento,199992,199992.0,42,42,1.0,1.0,0.0,0.0,0.0,0,0.0
11432,2930,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,250000,250000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11434,2930,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,250000,250000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11448,2273,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,299900,299900.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11451,2640,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,300000,300000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11451,2990,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,300000,300000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11452,2640,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,300000,300000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11452,2990,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,300000,300000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11453,2640,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,300000,300000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11453,2990,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,300000,300000.0,52,52,2.0,1.0,1.0,0.0,0.0,0,0.0
11460,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11460,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11460,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11460,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11460,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11461,1994,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11462,2191,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11462,2718,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11463,2191,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11463,2718,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11464,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11464,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11464,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11464,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11464,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11465,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11465,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11465,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11465,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11465,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11466,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11466,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11466,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11466,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11466,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11467,2191,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11467,2718,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11468,2191,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11468,2718,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11469,1994,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11470,2191,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11470,2718,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11471,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11471,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11471,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11471,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11471,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11472,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11472,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11472,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11472,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11472,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11473,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11473,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11473,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11473,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11473,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11474,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11474,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11474,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11474,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11474,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11475,2191,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11475,2718,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,49,49,2.0,1.0,1.0,0.0,0.0,0,0.0
11476,1994,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11477,2806,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11477,3086,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11477,3217,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11477,3251,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11477,3275,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,320000,320000.0,45,45,2.0,1.0,1.0,0.0,0.0,0,0.0
11504,2743,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,360000,360000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11506,2743,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,360000,360000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11507,2743,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,360000,360000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11508,2743,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,360000,360000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11509,2743,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,360000,360000.0,46,46,2.0,1.0,1.0,0.0,0.0,0,0.0
11515,3283,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,370000,370000.0,47,47,2.0,1.0,1.0,0.0,0.0,0,0.0
11543,2060,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,399900,399900.0,51,51,2.0,2.0,1.0,0.0,0.0,0,0.0
11547,3108,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,400000,400000.0,57,57,2.0,1.0,1.0,0.0,0.0,0,0.0
11561,1968,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11561,3013,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11562,1968,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11562,3013,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11563,1968,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11563,3013,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11565,1968,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11565,3013,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
11567,1968,Serra,Serra,Morada de Laranjeiras,Morada de Laranjeiras,apartamento,apartamento,420000,420000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
