preco_venda,preco_m2,tipo_imovel_original,tipo_imovel,cidade_original,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,preco_suspeito,area_suspeita,preco_m2_suspeito
780000,13000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,1,False,True,False,True,False,True,False,False,False
690000,7752.81,Apartamento,apartamento,Vila Velha,Vila Velha,Praia das Gaivotas,89,3,2,1,True,False,True,False,False,True,False,False,False
1506092,15853.6,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,95,3,3,0,True,True,True,False,False,False,False,False,False
510000,8500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia das Gaivotas,60,2,1,1,False,False,False,True,False,True,False,False,False
720000,11076.92,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,0,True,True,False,False,False,True,False,False,False
1300000,11818.18,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,0,True,True,False,True,True,True,False,False,False
1000000,11111.11,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,3,2,0,True,True,False,True,False,True,False,False,False
2299999,16666.66,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,138,3,2,0,True,True,True,True,False,True,False,False,False
669000,10453.12,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,64,2,2,0,True,False,False,False,False,False,False,False,False
2055000,14471.83,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,142,4,3,0,True,True,True,True,False,True,False,False,False
870000,14500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,0,True,True,False,False,False,True,False,False,False
846093,14101.55,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,1,True,True,True,True,False,True,False,False,False
1166000,10600.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,110,3,3,2,True,True,False,True,False,True,False,False,False
1600000,11428.57,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,140,3,2,2,True,True,False,True,True,True,False,False,False
1490000,8277.78,Casa,casa,Vila Velha,Vila Velha,Morada do Sol,180,3,2,3,True,True,False,False,False,False,False,False,False
960000,12800.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,75,2,1,2,True,True,False,True,True,True,False,False,False
3700000,14800.0,Cobertura,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,250,3,4,3,True,True,True,False,False,False,False,False,False
700000,11111.11,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,63,2,2,1,True,False,False,False,False,False,False,False,False
1800000,13043.48,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,138,3,2,2,True,True,False,False,False,True,False,False,False
950000,11875.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,2,1,False,True,True,True,False,True,False,False,False
894000,13968.75,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,64,2,1,2,True,False,False,False,False,False,False,False,False
1080000,14025.97,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,77,3,1,3,True,True,True,True,False,False,False,False,False
790000,12539.68,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,63,2,2,1,True,True,False,True,False,True,False,False,False
2350000,16549.3,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,142,4,4,3,True,True,True,True,True,True,False,False,False
705350,13062.04,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,54,2,2,1,True,False,False,False,False,False,False,False,False
850000,6071.43,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,140,3,3,1,True,False,True,True,False,True,False,False,False
365000,6636.36,Apartamento,apartamento,Vila Velha,Vila Velha,Divino Espírito Santo,55,2,1,1,False,False,True,True,True,True,False,False,False
1000000,9090.91,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,110,3,3,2,True,True,True,False,False,False,False,False,False
2284200,18128.57,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,126,3,2,2,True,True,True,False,False,False,False,False,False
750000,12096.77,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,62,2,2,1,True,False,False,False,False,False,False,False,False
2024375,15453.24,Cobertura,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,131,3,2,2,True,True,False,True,False,True,False,False,False
760000,9500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,2,1,True,False,False,False,False,False,False,False,False
3064436,24515.49,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,125,3,2,0,True,True,True,False,False,False,False,False,False
699900,9998.57,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,70,2,2,0,True,True,False,True,False,True,False,False,False
1360000,12363.64,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,0,True,True,False,True,False,True,False,False,False
2004035,15297.98,Cobertura,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,131,3,2,0,True,True,True,True,False,True,False,False,False
1000000,11764.71,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,2,2,2,True,False,False,False,False,False,False,False,False
680000,11724.14,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,58,2,2,0,True,True,False,False,False,True,False,False,False
1150000,17164.18,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,67,3,2,2,False,True,True,True,False,True,False,False,False
825150,13308.87,Apartamento,apartamento,Vila Velha,Vila Velha,São Conrado,62,4,2,0,True,False,False,False,False,False,False,False,False
650000,9848.48,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,66,2,2,1,True,False,False,False,False,False,False,False,False
1150000,12777.78,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,3,2,2,False,True,True,True,False,True,False,False,False
449203,7744.88,Apartamento,apartamento,Vila Velha,Vila Velha,Santa Inês,58,2,2,1,True,False,False,False,False,False,False,False,False
1300000,11304.35,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,115,3,2,2,True,True,False,True,False,True,False,False,False
680000,10461.54,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,65,2,2,1,True,True,True,True,True,True,False,False,False
870000,9666.67,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,2,2,2,True,True,False,True,True,True,False,False,False
860000,7166.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,120,3,2,2,True,True,True,True,False,True,False,False,False
924000,6507.04,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,142,3,3,2,True,True,True,True,False,True,False,False,False
900000,9000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,100,3,1,2,True,True,False,True,False,True,False,False,False
1649900,12691.54,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,130,3,3,2,True,True,True,True,False,True,False,False,False
750000,10416.67,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,72,2,1,2,True,False,False,False,False,False,False,False,False
700000,10769.23,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,False,False,True,False,False,False
890000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,89,2,2,1,True,True,True,False,True,False,False,False,False
850000,10759.49,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,79,3,2,1,False,True,False,True,False,False,False,False,False
509000,2213.04,Apartamento,apartamento,Vila Velha,Vila Velha,Divino Espírito Santo,230,3,2,2,True,False,False,False,True,False,False,False,False
550000,7534.25,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,73,3,2,1,False,False,False,False,False,False,False,False,False
799999,11428.56,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,False,True,False,False,False
3900000,6500.0,Casa,casa,Vila Velha,Vila Velha,Praia da Costa,600,3,5,5,True,True,True,False,False,False,False,False,False
850000,12686.57,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,67,2,2,1,True,True,True,False,False,True,False,False,False
596000,17028.57,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,35,1,1,1,False,False,False,False,False,False,False,False,False
1284000,12000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,107,3,3,2,True,True,True,True,False,True,False,False,False
1500000,16666.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,3,1,2,True,True,False,True,False,True,False,False,False
1299000,19984.62,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,65,2,2,1,True,True,True,True,True,True,False,False,False
850000,9444.44,Apartamento,apartamento,Vila Velha,Vila Velha,Divino Espírito Santo,90,2,3,0,True,True,False,True,False,False,False,False,False
589000,9061.54,Apartamento,apartamento,Vila Velha,Vila Velha,Ilha dos Bentos,65,2,2,0,True,False,False,False,False,False,False,False,False
1200000,12244.9,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,98,3,3,0,True,False,False,False,False,False,False,False,False
1150000,13690.48,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,84,3,1,2,True,True,True,True,True,True,False,False,False
739900,10276.39,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,72,2,2,0,True,True,False,True,False,True,False,False,False
1140531,16772.51,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,68,3,2,0,False,True,False,True,False,True,False,False,False
1963018,20237.3,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,97,3,3,0,True,True,False,True,False,True,False,False,False
420000,5600.0,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,75,3,2,1,False,False,False,False,False,False,False,False,False
960000,9320.39,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,103,2,3,1,True,True,False,False,False,True,False,False,False
855383,10431.5,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,82,2,1,1,True,False,False,False,False,False,False,False,False
575000,7187.5,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,2,2,1,False,False,True,False,False,False,False,False,False
730000,11967.21,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,61,2,1,1,True,True,True,True,False,False,False,False,False
880000,11000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,2,2,1,False,False,False,False,False,False,False,False,False
650000,11016.95,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,59,2,2,1,True,True,True,True,False,True,False,False,False
849000,5660.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,150,3,2,1,True,False,False,True,False,True,False,False,False
480000,8727.27,Apartamento,apartamento,Vila Velha,Vila Velha,Residencial Coqueiral,55,2,1,1,False,True,True,False,False,False,False,False,False
1060000,8030.3,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,132,3,3,1,True,True,True,False,False,False,False,False,False
950000,9500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,100,3,2,1,True,True,False,True,False,True,False,False,False
370000,6166.67,Apartamento,apartamento,Vila Velha,Vila Velha,Santa Inês,60,2,1,1,False,False,False,True,False,False,False,False,False
2000000,8196.72,Apartamento,apartamento,Vila Velha,Vila Velha,São Conrado,244,5,4,2,True,False,False,False,False,False,False,False,False
799000,13775.86,Apartamento,apartamento,Vila Velha,Vila Velha,São Conrado,58,2,2,1,True,False,True,True,False,True,False,False,False
1699000,14158.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,120,3,3,2,True,True,True,True,False,True,False,False,False
300000,5660.38,Apartamento,apartamento,Vila Velha,Vila Velha,Alvorada,53,2,1,1,False,True,False,True,False,False,False,False,False
1815000,18906.25,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,96,3,2,2,True,True,False,True,False,False,False,False,False
1280000,10406.5,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,123,3,3,2,True,True,False,True,False,True,False,False,False
477000,5678.57,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,84,3,2,1,True,False,False,False,False,False,False,False,False
839000,9988.1,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,84,3,3,1,True,True,True,True,False,True,False,False,False
974820,12997.6,Apartamento,apartamento,Vila Velha,Vila Velha,São Conrado,75,3,2,1,True,False,False,False,False,False,False,False,False
900000,12000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,75,2,2,0,True,True,False,True,False,True,False,False,False
990000,8608.7,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,115,3,2,0,True,False,False,False,False,False,False,False,False
750000,9375.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,1,1,True,False,False,False,False,True,False,False,False
1899900,18094.29,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,105,2,2,0,True,False,True,False,False,False,False,False,False
609900,10700.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,57,2,2,0,True,True,True,False,False,True,False,False,False
809105,10373.14,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,78,3,2,0,True,True,False,True,False,False,False,False,False
1150000,8846.15,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,130,3,2,1,True,True,True,True,False,True,False,False,False
370000,7708.33,Apartamento,apartamento,Vila Velha,Vila Velha,Ataíde,48,2,1,0,False,True,True,True,False,True,False,False,False
970000,12125.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,2,1,0,False,True,False,True,True,True,False,False,False
590000,11800.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,50,2,1,1,False,False,True,False,False,False,False,False,False
1190000,16301.37,Apartamento,apartamento,Vitória,Vitória,Praia do Canto,73,2,3,2,True,True,True,True,False,True,False,False,False
860000,7166.67,Apartamento,apartamento,Vitória,Vitória,Santa Helena,120,3,3,2,True,False,False,False,False,True,False,False,False
1050000,9130.43,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,115,3,2,1,True,False,False,False,False,True,False,False,False
6400000,18285.71,Apartamento,apartamento,Vitória,Vitória,Barro Vermelho,350,4,6,4,True,True,False,True,False,True,False,False,False
535000,9727.27,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,55,2,2,1,True,False,False,True,False,True,False,False,False
630000,10161.29,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,True,True,False,False,False
620000,8857.14,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,70,2,2,1,False,False,False,False,False,True,False,False,False
1420000,14200.0,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,100,3,3,2,True,True,False,False,False,True,False,False,False
1600000,7766.99,Casa,casa,Vitória,Vitória,Jardim Camburi,206,3,4,3,False,True,True,False,False,False,False,False,False
880000,11428.57,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,77,2,2,2,True,True,False,True,False,True,False,False,False
832980,13883.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,60,2,2,1,False,False,False,True,False,False,False,False,False
1100000,16923.08,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,2,True,False,False,False,False,False,False,False,False
645000,10238.1,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,63,2,1,1,False,True,True,True,False,True,False,False,False
930000,13478.26,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,69,2,1,1,False,False,False,False,False,True,False,False,False
1800000,13636.36,Cobertura,apartamento,Vitória,Vitória,Jardim da Penha,132,3,4,2,True,False,True,False,True,True,False,False,False
1489000,12947.83,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,115,3,3,2,True,True,True,True,True,True,False,False,False
750000,11538.46,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,1,True,False,False,True,False,False,False,False,False
741000,11951.61,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,62,2,1,1,False,True,False,False,False,False,False,False,False
750000,6818.18,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,110,3,3,1,True,False,False,False,False,False,False,False,False
570000,11400.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,50,2,1,1,False,False,False,True,False,True,False,False,False
640000,8888.89,Apartamento,apartamento,Vitória,Vitória,Santa Helena,72,2,2,0,False,True,False,True,False,True,False,False,False
3000000,12000.0,Casa,casa,Vitória,Vitória,Enseada do Suá,250,3,4,0,False,False,False,False,False,False,False,False,False
1345000,10189.39,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,132,3,3,1,True,True,False,False,False,True,False,False,False
650000,7471.26,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,87,3,2,1,False,False,False,False,False,False,False,False,False
460000,8363.64,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,55,2,1,0,False,False,False,True,False,False,False,False,False
2150000,20093.46,Apartamento,apartamento,Vitória,Vitória,Enseada do Suá,107,3,2,2,True,True,False,True,False,True,False,False,False
720000,10588.24,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,68,2,2,0,True,False,False,False,False,False,False,False,False
1290000,14659.09,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,88,3,2,0,True,False,False,False,False,False,False,False,False
764000,11753.85,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,1,True,True,False,True,False,True,False,False,False
740000,11935.48,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,62,2,2,2,True,False,False,False,False,False,False,False,False
580000,6444.44,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,90,3,2,1,True,False,False,False,True,False,False,False,False
610000,11090.91,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,True,True,False,False,False
799000,10653.33,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,75,2,3,1,True,True,False,True,False,True,False,False,False
690000,10615.38,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,1,True,True,False,True,True,True,False,False,False
2500000,20833.33,Apartamento,apartamento,Vitória,Vitória,Enseada do Suá,120,3,3,2,False,True,True,True,True,True,False,False,False
640000,2909.09,Casa,casa,Vitória,Vitória,Santa Cecília,220,6,4,0,True,False,False,False,False,False,False,False,False
1100000,9401.71,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,117,3,2,1,True,False,True,True,False,True,False,False,False
810000,9759.04,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,83,3,2,1,True,False,False,False,False,True,False,False,False
700000,10000.0,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,70,2,3,1,True,False,False,False,False,False,False,False,False
1380000,15000.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,92,3,2,2,True,True,True,True,False,True,False,False,False
800000,13333.33,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,60,2,1,2,True,True,True,True,True,True,False,False,False
540000,9818.18,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,55,2,1,1,False,False,False,False,False,True,False,False,False
2300000,15540.54,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,148,4,4,5,True,True,True,True,False,True,False,False,False
710000,11451.61,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,True,False,False,False
542100,7635.21,Apartamento,apartamento,Vitória,Vitória,Santa Lúcia,71,2,2,1,False,False,False,False,False,True,False,False,False
1950000,18055.56,Apartamento,apartamento,Vitória,Vitória,Santa Helena,108,3,4,10,True,True,True,True,False,True,False,False,False
630000,9692.31,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,1,True,False,False,False,True,False,False,False,False
1900000,12666.67,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,150,4,4,3,True,True,True,True,True,True,False,False,False
895000,2796.88,Casa de condomínio,casa,Vitória,Vitória,Fonte Grande,320,3,3,2,True,False,False,False,False,False,False,False,False
1350000,15697.67,Apartamento,apartamento,Vitória,Vitória,Enseada do Suá,86,3,3,0,True,True,True,True,False,True,False,False,False
750000,12500.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,60,2,2,0,True,True,False,True,False,True,False,False,False
530000,7571.43,Apartamento,apartamento,Vitória,Vitória,Barro Vermelho,70,2,2,1,False,True,False,False,False,True,False,False,False
1050000,14583.33,Apartamento,apartamento,Vitória,Vitória,Enseada do Suá,72,2,2,0,True,True,True,True,False,True,False,False,False
1495000,13715.6,Apartamento,apartamento,Vitória,Vitória,Praia do Canto,109,3,3,0,True,True,True,True,False,False,False,False,False
1080000,14794.52,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,73,3,2,0,True,True,False,True,False,True,False,False,False
1000000,14705.88,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,68,2,2,1,True,False,False,False,False,False,False,False,False
920000,12602.74,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,73,2,1,2,True,False,True,True,False,True,False,False,False
793000,12200.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,1,1,True,False,False,False,False,False,False,False,False
1000000,10000.0,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,100,2,3,2,True,True,False,True,False,True,False,False,False
713000,12508.77,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,57,2,2,1,False,True,True,True,False,False,False,False,False
662000,13240.0,Duplex,apartamento,Vitória,Vitória,Jardim da Penha,50,1,1,1,True,False,False,False,False,True,False,False,False
775000,11923.08,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,1,True,False,False,False,False,False,False,False,False
1100000,9821.43,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,112,3,2,1,True,False,False,False,False,False,False,False,False
800000,12698.41,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,63,2,2,2,True,False,True,False,True,True,False,False,False
480000,6760.56,Apartamento,apartamento,Vitória,Vitória,Santa Lúcia,71,2,2,1,False,False,False,False,False,False,False,False,False
880000,12571.43,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,70,2,2,1,True,True,True,True,False,True,False,False,False
1083772,14074.96,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,77,2,2,1,True,True,False,True,False,True,False,False,False
915000,11582.28,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,79,2,2,2,True,True,False,True,False,True,False,False,False
1072219,13075.84,Apartamento,apartamento,Vitória,Vitória,Aeroporto,82,2,2,1,True,False,False,False,False,False,False,False,False
575000,7012.2,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,82,3,2,1,True,False,False,False,False,False,False,False,False
640000,8533.33,Apartamento,apartamento,Vitória,Vitória,Santa Helena,75,2,2,1,False,False,False,False,False,False,False,False,False
800000,13333.33,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,60,2,2,2,True,False,False,True,True,True,False,False,False
200000,2500.0,Casa,casa,Vitória,Vitória,Santos Dumont,80,2,1,0,True,False,True,False,False,False,False,False,False
699000,9985.71,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,70,2,3,1,True,False,False,False,False,True,False,False,False
990000,9000.0,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,110,4,3,1,True,False,False,True,False,True,False,False,False
870000,12428.57,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,70,3,2,1,True,False,True,True,False,True,False,False,False
1350000,11739.13,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,115,3,3,0,True,True,False,False,False,True,False,False,False
930000,8454.55,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,110,3,3,0,True,False,False,False,False,True,False,False,False
760000,11692.31,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,0,True,True,False,False,False,True,False,False,False
2100000,14189.19,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,148,4,3,0,True,True,True,True,False,True,False,False,False
2200000,20560.75,Apartamento,apartamento,Vitória,Vitória,Enseada do Suá,107,3,3,0,True,True,True,True,True,True,False,False,False
950000,8260.87,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,115,3,3,0,True,False,False,False,False,False,False,False,False
879000,12926.47,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,68,2,2,1,True,True,False,True,False,True,False,False,False
1290000,11944.44,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,108,2,2,1,True,False,True,False,False,False,False,False,False
780000,11142.86,Apartamento,apartamento,Vitória,Vitória,Boa Vista,70,2,2,1,True,True,False,True,False,True,False,False,False
678815,16556.46,Apartamento,apartamento,Vitória,Vitória,Praia do Suá,41,1,1,1,False,False,False,False,False,True,False,False,False
1780000,12275.86,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,145,3,4,2,True,False,False,True,False,True,False,False,False
750000,11538.46,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,1,True,False,False,False,False,False,False,False,False
2090000,15954.2,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,131,4,4,2,True,True,True,True,False,True,False,False,False
650000,10655.74,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,61,2,1,1,False,False,False,False,False,False,False,False,False
750000,11029.41,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,68,2,2,1,True,False,False,False,False,False,False,False,False
1250000,12886.6,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,97,3,2,2,True,False,False,False,False,False,False,False,False
1520000,10857.14,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,140,3,2,2,True,True,True,True,False,True,False,False,False
890000,7672.41,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,116,3,2,2,True,False,True,False,False,True,False,False,False
715000,11171.88,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,64,2,2,1,True,False,False,True,False,True,False,False,False
840000,8842.11,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,95,3,2,1,True,False,False,False,False,True,False,False,False
810000,11250.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,72,3,2,1,True,False,False,False,False,False,False,False,False
749000,12483.33,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,60,2,1,6,True,False,False,True,False,True,False,False,False
1390000,10451.13,Apartamento,apartamento,Vitória,Vitória,Bento Ferreira,133,3,3,1,True,True,True,True,False,True,False,False,False
1100000,6875.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,160,3,3,1,True,False,True,False,False,True,False,False,False
1900000,10555.56,Cobertura,apartamento,Vitória,Vitória,Jardim Camburi,180,3,4,2,True,False,False,False,False,True,False,False,False
740000,11935.48,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,62,2,2,6,True,True,False,True,False,True,False,False,False
2040000,20000.0,Apartamento,apartamento,Vitória,Vitória,Enseada do Suá,102,3,2,2,False,True,False,True,False,True,False,False,False
465000,7265.62,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,64,2,1,0,False,False,False,False,False,False,False,False,False
926250,14250.0,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,65,2,2,0,True,False,True,True,False,True,False,False,False
2990000,10565.37,Casa,casa,Vitória,Vitória,Mata da Praia,283,4,5,4,True,True,True,False,False,False,False,False,False
1295000,11772.73,Apartamento,apartamento,Vitória,Vitória,Barro Vermelho,110,3,2,0,True,False,True,False,False,True,False,False,False
690000,10615.38,Apartamento,apartamento,Vitória,Vitória,Jardim da Penha,65,2,2,0,False,False,False,False,False,False,False,False,False
565000,9741.38,Apartamento,apartamento,Vitória,Vitória,Jardim Camburi,58,2,2,1,True,False,False,True,False,True,False,False,False
