preco_venda,tipo_imovel,subtipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
5532390,apartamento,apartamento_padrao,Vila Velha,Itapuã,240,4.0,5.0,4.0,20,9,True,True,True,True,False,True
5950000,apartamento,apartamento_cobertura,Vila Velha,Itapuã,254,3.0,5.0,4.0,20,4,False,False,False,False,False,False
6000000,apartamento,apartamento_padrao,Vila Velha,Itapuã,650,5.0,5.0,4.0,17,10,False,False,False,False,False,False
6000044,apartamento,apartamento_padrao,Vila Velha,Itapuã,600,4.0,4.0,2.0,17,10,False,False,False,False,False,False
6000055,apartamento,apartamento_padrao,Vila Velha,Itapuã,600,5.0,5.0,4.0,17,10,False,False,False,False,False,False
6000666,apartamento,apartamento_padrao,Vila Velha,Itapuã,650,5.0,5.0,4.0,17,10,False,False,False,False,False,False
6168920,apartamento,apartamento_padrao,Vila Velha,Itapuã,241,4.0,2.0,3.0,20,3,False,True,True,True,False,False
6500099,apartamento,apartamento_padrao,Vila Velha,Itapuã,330,4.0,5.0,4.0,1,0,False,False,False,False,False,False
7047194,apartamento,apartamento_padrao,Vila Velha,Itapuã,250,4.0,5.0,3.0,20,3,False,False,False,False,False,False
7047194,apartamento,apartamento_padrao,Vila Velha,Itapuã,250,4.0,4.0,3.0,20,4,False,False,False,False,False,False
7047194,apartamento,apartamento_padrao,Vila Velha,Itapuã,250,4.0,5.0,3.0,20,7,False,False,False,False,False,False
7047194,apartamento,apartamento_padrao,Vila Velha,Itapuã,250,4.0,5.0,3.0,20,8,False,False,False,False,False,False
7500000,apartamento,apartamento_cobertura,Vila Velha,Itapuã,650,5.0,2.0,5.0,19,4,False,True,True,False,False,False
7500000,apartamento,apartamento_cobertura,Vila Velha,Itapuã,650,5.0,2.0,5.0,0,2,False,True,True,False,False,False
9000000,apartamento,apartamento_padrao,Vila Velha,Itapuã,330,4.0,5.0,4.0,1,7,False,True,True,True,False,False
9000000,apartamento,apartamento_padrao,Vila Velha,Itapuã,330,4.0,5.0,4.0,1,8,False,True,True,True,False,True
100000,apartamento,apartamento_padrao,Vila Velha,Jabaeté,50,2.0,1.0,1.0,3,10,False,False,False,False,False,False
110000,apartamento,apartamento_padrao,Vila Velha,Jabaeté,60,2.0,1.0,2.0,11,6,False,False,False,False,False,False
150000,apartamento,apartamento_padrao,Vila Velha,Jabaeté,50,2.0,1.0,2.0,8,0,False,False,False,False,False,False
700034,apartamento,apartamento_cobertura,Vila Velha,Jaburuna,165,3.0,2.0,1.0,14,1,False,False,False,False,False,False
200000,apartamento,apartamento_padrao,Vila Velha,Jardim Asteca,75,2.0,2.0,0.0,6,0,False,False,True,False,False,False
210000,apartamento,apartamento_padrao,Vila Velha,Jardim Asteca,76,2.0,2.0,1.0,1,8,True,False,False,False,False,False
380000,apartamento,apartamento_padrao,Vila Velha,Jardim Asteca,70,2.0,1.0,1.0,3,3,False,True,False,True,False,True
2600000,apartamento,apartamento_padrao,Vila Velha,Jardim Asteca,188,4.0,4.0,4.0,20,2,False,True,True,True,True,False
285000,apartamento,apartamento_padrao,Vila Velha,Jardim Colorado,68,2.0,1.0,1.0,13,10,False,False,False,False,False,False
350000,apartamento,apartamento_padrao,Vila Velha,Jardim Colorado,66,2.0,2.0,1.0,0,2,False,False,False,False,False,False
740000,apartamento,apartamento_padrao,Vila Velha,Jardim Guaranhuns,60,2.0,2.0,1.0,17,2,False,True,True,False,True,True
850000,apartamento,apartamento_padrao,Vila Velha,Jardim Guaranhuns,65,2.0,2.0,1.0,20,3,False,False,True,False,False,True
235000,apartamento,apartamento_padrao,Vila Velha,Jardim do Vale,50,2.0,1.0,1.0,9,3,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Vila Velha,Jardim do Vale,46,2.0,1.0,1.0,7,4,False,False,False,False,False,False
270000,apartamento,apartamento_padrao,Vila Velha,Jardim do Vale,42,2.0,1.0,1.0,20,0,False,False,False,True,False,False
182000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,1.0,6,0,False,True,False,True,False,True
220000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,65,2.0,1.0,0.0,1,2,False,False,True,False,False,True
290000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,70,2.0,2.0,1.0,7,2,True,False,True,False,False,False
330000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,52,2.0,1.0,1.0,9,1,False,False,False,False,False,False
350000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,70,2.0,2.0,1.0,1,1,False,False,True,False,False,False
350000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,60,2.0,1.0,1.0,15,3,False,False,True,False,False,False
360000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,73,2.0,2.0,2.0,20,0,False,False,True,False,False,False
400000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,68,2.0,2.0,1.0,9,5,False,False,True,False,False,False
410000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,68,2.0,2.0,1.0,20,1,False,False,True,False,False,True
419900,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,68,2.0,2.0,1.0,13,8,True,False,False,False,False,False
480000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,120,3.0,1.0,1.0,14,3,False,False,False,False,False,False
480000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,73,2.0,2.0,1.0,15,8,True,False,True,False,False,False
550000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,65,2.0,2.0,1.0,9,4,False,False,False,False,True,True
550000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,65,2.0,2.0,1.0,13,4,False,False,False,False,False,False
550000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,65,2.0,2.0,1.0,5,4,False,False,False,False,False,False
560000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,70,2.0,1.0,1.0,17,9,False,False,True,False,True,False
599000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,1.0,1.0,14,9,False,False,False,False,False,False
649900,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,54,2.0,2.0,1.0,15,4,False,True,False,True,False,True
650000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,54,2.0,1.0,1.0,15,3,False,True,True,True,False,False
650000,apartamento,apartamento_cobertura,Vila Velha,Jockey de Itaparica,200,3.0,2.0,2.0,7,4,False,False,True,False,False,False
665000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,54,2.0,2.0,1.0,11,4,False,True,True,True,True,True
676804,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,59,2.0,1.0,1.0,11,1,False,False,False,True,False,False
679161,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,60,2.0,1.0,1.0,20,3,False,True,True,True,False,False
699000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,1.0,2.0,2.0,20,1,False,True,False,True,False,True
699000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,55,2.0,2.0,1.0,19,3,False,True,False,False,False,True
709081,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,16,0,False,False,False,False,False,False
709082,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,19,1,False,False,False,False,False,False
709082,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,18,3,False,False,False,False,False,False
709084,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,16,1,False,False,False,False,False,False
709092,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,17,0,False,False,False,False,False,False
709092,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,16,2,False,False,False,True,False,False
709092,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,16,3,False,False,True,False,False,False
709098,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,14,0,True,False,True,False,False,False
709123,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,62,2.0,2.0,1.0,15,3,False,True,True,True,False,True
709169,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,60,2.0,3.0,1.0,20,8,False,True,False,True,False,True
721000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,60,2.0,2.0,1.0,18,0,False,True,False,True,False,True
729000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,62,2.0,2.0,1.0,18,1,True,True,True,True,False,True
731770,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,60,2.0,3.0,1.0,20,8,False,True,False,True,False,True
739198,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,69,2.0,1.0,1.0,20,3,False,True,True,True,False,False
740000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,80,2.0,1.0,1.0,20,4,False,False,True,False,False,False
743991,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,2.0,20,2,False,False,False,False,False,False
743995,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,2.0,20,0,False,False,False,False,False,False
743998,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,2.0,20,0,False,False,False,False,False,False
744001,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,2.0,20,2,False,False,False,False,False,False
744005,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,2.0,20,3,False,False,False,True,False,False
744009,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,2.0,2.0,20,1,False,False,False,False,False,False
747140,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,53,2.0,2.0,1.0,10,2,False,True,False,True,False,True
748730,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,9,1,True,False,False,False,False,False
748732,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,11,4,False,False,False,False,False,False
748738,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,8,0,True,False,False,False,False,False
748740,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,11,3,False,False,False,False,False,False
748742,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,9,0,False,False,False,False,False,False
748743,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,8,3,True,False,False,False,False,False
748745,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,9,0,False,False,False,False,False,False
748745,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,1.0,1.0,11,1,False,False,False,False,False,False
750000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,65,2.0,2.0,1.0,20,0,True,True,False,True,False,True
762340,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,2.0,1.0,1,2,False,False,False,False,False,False
762340,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,51,2.0,2.0,1.0,1,2,False,False,False,False,False,False
781020,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,56,2.0,2.0,0.0,20,9,True,False,False,False,False,False
800000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,98,3.0,1.0,1.0,18,4,False,False,True,False,False,False
802470,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,58,2.0,1.0,2.0,3,3,False,True,True,False,False,False
810583,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,2.0,13,1,False,False,False,False,False,False
811374,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,69,2.0,2.0,1.0,20,0,False,True,False,True,False,True
819089,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,3.0,1.0,20,8,False,True,False,True,False,True
819980,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,12,6,False,True,True,True,False,True
832000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,63,2.0,2.0,1.0,20,1,False,True,False,True,False,True
856565,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,61,2.0,2.0,1.0,19,0,False,False,False,True,False,False
918584,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,3.0,2.0,2.0,20,1,True,False,True,True,False,True
918584,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,3.0,2.0,2.0,20,1,False,False,True,True,False,True
991863,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,20,1,True,False,False,False,False,False
991865,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,20,1,False,False,False,True,False,False
991865,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,20,2,False,False,False,False,False,False
991867,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,20,1,False,False,False,False,False,False
991878,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,20,0,False,False,True,False,False,False
991878,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,20,0,False,False,False,False,False,False
995000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,2.0,2.0,2.0,13,1,False,True,True,True,False,True
995000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,70,2.0,2.0,2.0,19,1,False,True,True,True,True,False
995000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,72,2.0,2.0,2.0,20,3,False,False,False,False,False,False
1009780,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,75,3.0,1.0,2.0,20,4,False,True,True,True,False,False
1400000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,161,4.0,2.0,2.0,12,1,False,True,True,True,False,True
1715082,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,110,3.0,2.0,2.0,20,2,False,False,False,False,False,False
1715091,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,110,3.0,2.0,2.0,20,0,False,False,True,False,False,False
1715091,apartamento,apartamento_cobertura,Vila Velha,Jockey de Itaparica,110,3.0,2.0,2.0,20,1,False,True,False,True,False,True
1715098,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,110,3.0,2.0,2.0,20,0,False,False,False,False,False,False
1715100,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,110,3.0,2.0,2.0,20,2,True,False,False,False,False,False
2004035,apartamento,apartamento_cobertura,Vila Velha,Jockey de Itaparica,131,3.0,1.0,2.0,19,3,False,True,True,True,False,False
2024375,apartamento,apartamento_cobertura,Vila Velha,Jockey de Itaparica,131,3.0,2.0,2.0,20,1,False,True,False,True,False,True
2024375,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,131,3.0,2.0,2.0,17,4,True,False,False,False,False,False
2024375,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,131,3.0,3.0,2.0,20,8,False,True,False,True,False,True
2500000,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,161,3.0,2.0,2.0,17,1,False,True,True,True,False,True
3279102,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,2,True,False,False,False,False,False
3279104,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,0,False,False,False,False,False,False
3279104,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,1,False,False,False,True,False,False
3279106,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,19,1,True,False,False,False,False,False
3279107,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,0,True,False,False,False,False,False
3279108,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,2,True,False,False,False,False,False
3279108,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,3,True,False,False,False,False,False
3279113,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,3,True,False,False,False,False,False
3279113,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,5,True,False,False,False,False,False
3279116,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,4.0,3.0,20,4,True,False,False,False,False,False
3464528,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,1.0,3.0,20,3,False,True,True,True,False,False
3464528,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,156,3.0,1.0,3.0,20,10,False,True,True,True,False,False
3885329,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,161,3.0,1.0,3.0,20,3,False,True,True,True,False,False
6164203,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,274,4.0,5.0,4.0,20,1,True,False,False,False,False,False
6164206,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,274,4.0,5.0,4.0,20,2,False,False,False,True,False,False
6164209,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,274,4.0,5.0,4.0,20,0,False,False,False,False,False,False
6164212,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,274,4.0,5.0,4.0,20,0,False,False,False,False,False,False
6164215,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,274,4.0,5.0,4.0,20,1,False,False,False,False,False,False
6164217,apartamento,apartamento_padrao,Vila Velha,Jockey de Itaparica,274,4.0,5.0,4.0,20,2,False,False,False,False,False,False
160000,apartamento,apartamento_padrao,Vila Velha,Normília da Cunha,50,2.0,1.0,1.0,20,11,False,False,False,True,False,False
200000,apartamento,apartamento_padrao,Vila Velha,Nossa Senhora da Penha,72,2.0,1.0,,18,9,False,False,False,False,False,False
276000,apartamento,apartamento_padrao,Vila Velha,Nossa Senhora da Penha,55,2.0,1.0,1.0,7,1,False,False,False,False,False,True
280000,apartamento,apartamento_padrao,Vila Velha,Nossa Senhora da Penha,80,2.0,1.0,1.0,9,1,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Vila Velha,Nossa Senhora da Penha,45,2.0,1.0,1.0,6,10,False,True,False,True,False,True
330000,apartamento,apartamento_padrao,Vila Velha,Nossa Senhora da Penha,45,2.0,1.0,1.0,19,2,False,True,False,True,False,True
195000,apartamento,apartamento_padrao,Vila Velha,Nova Itaparica,75,2.0,1.0,0.0,8,2,False,False,False,False,False,False
330000,apartamento,apartamento_padrao,Vila Velha,Nova Itaparica,69,2.0,1.0,1.0,11,8,False,False,False,False,False,False
550000,apartamento,apartamento_padrao,Vila Velha,Olaria,95,3.0,3.0,1.0,20,9,False,True,False,False,False,False
700000,apartamento,apartamento_padrao,Vila Velha,Olaria,145,3.0,1.0,1.0,17,2,False,False,False,False,False,False
190000,apartamento,apartamento_padrao,Vila Velha,Ponta da Fruta,48,2.0,1.0,2.0,20,11,False,False,True,False,False,False
1600077,apartamento,apartamento_padrao,Vila Velha,Ponta da Fruta,130,3.0,3.0,2.0,16,9,False,False,False,False,False,False
300000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,10,1.0,1.0,,1,4,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,63,2.0,1.0,1.0,16,10,False,False,False,True,False,False
420000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,85,3.0,2.0,,10,9,False,False,False,True,False,False
450000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,70,3.0,2.0,1.0,9,10,True,False,False,False,False,False
465000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,46,1.0,1.0,1.0,17,9,False,False,True,False,False,False
499000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,1.0,1.0,10,1,False,False,False,False,False,False
499000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,65,2.0,1.0,1.0,12,3,False,False,False,True,False,False
514000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,1.0,1.0,6,5,False,False,False,False,False,False
514000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,1.0,1.0,14,10,False,False,False,False,False,False
525000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,1.0,1.0,10,10,False,False,False,False,False,False
525054,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,1.0,1.0,10,10,False,False,False,False,False,False
536536,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,50,2.0,1.0,1.0,10,2,False,False,False,False,False,False
550000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,40,1.0,1.0,,18,2,False,False,True,False,False,False
550000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,73,3.0,2.0,1.0,11,3,False,False,False,False,False,False
570000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,40,1.0,1.0,,6,10,False,False,False,False,False,True
580000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,42,1.0,1.0,1.0,15,7,False,False,False,False,False,False
620000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,31,1.0,1.0,,15,4,False,True,True,True,False,False
630000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,31,1.0,1.0,,16,4,False,True,True,True,False,False
650000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,72,2.0,2.0,1.0,18,2,False,False,True,True,False,True
650000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,31,1.0,1.0,1.0,15,4,False,True,True,True,False,False
695000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,102,3.0,2.0,1.0,19,2,False,False,True,True,False,True
695000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,102,3.0,2.0,1.0,18,4,False,False,False,False,False,True
695000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,100,3.0,2.0,1.0,20,10,False,False,False,True,False,True
703122,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,33,1.0,1.0,1.0,8,3,False,True,True,True,False,True
720000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,100,2.0,2.0,0.0,6,1,False,False,False,False,False,False
720000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,56,2.0,2.0,1.0,20,1,False,True,True,True,False,True
730000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,102,3.0,2.0,1.0,20,1,False,False,False,False,False,True
740000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,65,2.0,3.0,1.0,19,4,False,True,False,True,False,False
750000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,86,2.0,2.0,1.0,11,1,False,False,True,True,False,True
750000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,75,2.0,2.0,1.0,20,1,False,False,False,True,False,True
750000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,86,2.0,2.0,1.0,15,4,True,False,False,False,False,False
750000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,86,2.0,2.0,1.0,15,4,True,False,False,False,False,True
750000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,86,2.0,2.0,1.0,14,4,True,False,False,False,False,False
750000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,75,2.0,2.0,1.0,16,4,False,False,False,True,False,True
780000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,58,2.0,2.0,1.0,12,1,False,True,True,True,True,True
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,100,3.0,2.0,1.0,20,1,False,False,False,False,False,False
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,84,2.0,2.0,1.0,20,2,False,False,False,True,False,True
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,2.0,1.0,20,2,False,True,False,True,False,True
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,2.0,1.0,20,2,True,True,True,True,False,True
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,100,3.0,2.0,1.0,14,3,False,False,False,False,False,False
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,84,2.0,2.0,1.0,17,3,False,False,False,False,True,True
790000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,85,2.0,2.0,1.0,8,10,False,False,False,False,False,False
800000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,70,2.0,2.0,1.0,10,0,True,True,False,True,False,True
800000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,2.0,1.0,9,1,True,True,True,False,False,True
800000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,73,2.0,2.0,1.0,12,1,False,True,True,True,False,False
800000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,124,3.0,2.0,1.0,12,2,False,False,False,False,False,False
800000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,124,3.0,2.0,1.0,12,3,False,False,False,False,False,False
800000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,60,2.0,2.0,1.0,0,2,False,True,False,True,False,True
840000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,93,3.0,2.0,1.0,1,9,False,False,False,False,False,True
849000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,140,3.0,3.0,1.0,20,9,False,False,True,True,False,True
850000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,140,3.0,3.0,1.0,20,2,False,False,True,True,False,True
850000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,90,2.0,3.0,1.0,20,3,False,False,False,False,False,False
850000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,138,3.0,3.0,1.0,20,3,False,False,False,False,False,False
850000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,80,2.0,2.0,1.0,0,2,False,True,False,False,False,True
850003,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,130,3.0,2.0,2.0,18,10,False,False,False,False,False,False
860000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,61,2.0,2.0,1.0,7,1,False,False,True,True,False,True
860000,apartamento,loft_studio,Vila Velha,Praia da Costa,50,1.0,1.0,1.0,20,2,False,True,True,True,False,True
860000,apartamento,loft_studio,Vila Velha,Praia da Costa,50,1.0,1.0,1.0,20,4,False,True,True,True,False,True
860000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,76,2.0,2.0,2.0,19,5,False,True,True,False,False,True
860145,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,125,3.0,3.0,1.0,12,5,True,False,True,True,False,True
870000,apartamento,loft_studio,Vila Velha,Praia da Costa,50,1.0,1.0,1.0,20,1,False,True,True,True,False,False
870000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,80,2.0,1.0,1.0,19,4,False,False,True,False,False,False
880000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,82,2.0,2.0,2.0,20,9,False,False,False,False,False,False
885000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,130,3.0,2.0,1.0,15,4,False,True,False,False,False,True
890000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,100,3.0,3.0,2.0,20,1,False,False,False,False,False,False
890000,apartamento,apartamento_padrao,Vila Velha,Praia da Costa,80,2.0,2.0,1.0,20,2,False,True,True,True,True,True
