_row_id_base,_row_id_novo,cidade_base,cidade_novo,bairro_base,bairro_novo,tipo_imovel_base,tipo_imovel_novo,preco_venda_base,preco_venda_novo,area_m2_base,area_m2_novo,quartos,banheiros,vagas,dif_preco_abs,dif_preco_pct,dif_area_abs,dif_area_pct
11874,1882,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,260000,260000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
11887,2916,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,279990,279990,45,45,2.0,1.0,1.0,0,0.0,0,0.0
11892,2203,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,289991,289991,63,63,3.0,1.0,1.0,0,0.0,0,0.0
11894,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11894,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11894,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11894,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11895,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11895,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11895,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11895,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11896,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11896,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11896,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11896,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11897,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11897,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11897,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11897,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11898,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11898,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11898,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11898,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11899,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11899,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11899,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11899,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11900,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11900,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11900,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11900,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11901,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11901,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11901,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11901,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11903,2125,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11903,2368,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11903,2485,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11903,2991,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,290000,290000,44,44,2.0,1.0,1.0,0,0.0,0,0.0
11920,2838,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
11923,2838,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
11924,2838,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
11925,2838,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
11927,1928,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,60,60,2.0,1.0,1.0,0,0.0,0,0.0
11928,2242,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
11929,2242,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,310000,310000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
11967,2064,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11967,2604,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11967,2992,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11967,3011,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11970,2064,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11970,2604,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11970,2992,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11970,3011,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11971,2064,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11971,2604,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11971,2992,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11971,3011,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11973,2064,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11973,2604,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11973,2992,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11973,3011,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11974,2064,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11974,2604,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11974,2992,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11974,3011,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11975,2336,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,68,68,2.0,1.0,1.0,0,0.0,0,0.0
11976,2064,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11976,2604,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11976,2992,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11976,3011,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,430000,430000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
11980,2285,Serra,Serra,Praia da Baleia,Praia da Baleia,apartamento,apartamento,499000,499000,78,78,3.0,1.0,2.0,0,0.0,0,0.0
12013,2272,Serra,Serra,Residencial Centro da Serra,Residencial Centro da Serra,apartamento,apartamento,240000,240000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12013,2353,Serra,Serra,Residencial Centro da Serra,Residencial Centro da Serra,apartamento,apartamento,240000,240000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12014,2272,Serra,Serra,Residencial Centro da Serra,Residencial Centro da Serra,apartamento,apartamento,240000,240000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12014,2353,Serra,Serra,Residencial Centro da Serra,Residencial Centro da Serra,apartamento,apartamento,240000,240000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12015,2272,Serra,Serra,Residencial Centro da Serra,Residencial Centro da Serra,apartamento,apartamento,240000,240000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12015,2353,Serra,Serra,Residencial Centro da Serra,Residencial Centro da Serra,apartamento,apartamento,240000,240000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12025,2541,Serra,Serra,Residencial Vista do Mestre,Residencial Vista do Mestre,apartamento,apartamento,285000,285000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12027,3175,Serra,Serra,Residencial Vista do Mestre,Residencial Vista do Mestre,apartamento,apartamento,305000,305000,49,49,3.0,2.0,1.0,0,0.0,0,0.0
12028,3175,Serra,Serra,Residencial Vista do Mestre,Residencial Vista do Mestre,apartamento,apartamento,305000,305000,49,49,3.0,2.0,1.0,0,0.0,0,0.0
12045,3016,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,850000,850000,96,96,2.0,2.0,2.0,0,0.0,0,0.0
12046,3055,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,890000,890000,85,85,3.0,2.0,2.0,0,0.0,0,0.0
12047,3055,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,890000,890000,85,85,3.0,2.0,2.0,0,0.0,0,0.0
12048,3055,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,890000,890000,85,85,3.0,2.0,2.0,0,0.0,0,0.0
12049,3178,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,910000,910000,107,107,4.0,2.0,2.0,0,0.0,0,0.0
12051,2527,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12051,3095,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12052,2527,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12052,3095,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12053,2527,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12053,3095,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12054,2527,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12054,3095,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12055,2527,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12055,3095,Serra,Serra,Santa Luzia,Santa Luzia,apartamento,apartamento,925000,925000,109,109,4.0,3.0,2.0,0,0.0,0,0.0
12059,3045,Serra,Serra,Serra Centro,Serra Centro,apartamento,apartamento,395000,395000,68,68,2.0,2.0,1.0,0,0.0,0,0.0
12066,2690,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,270000,270000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12071,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12072,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12073,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12074,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12075,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12076,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12077,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12078,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12079,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12080,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12081,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12082,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12083,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12084,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12085,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12086,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12087,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12088,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12089,2692,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,299900,299900,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12100,1943,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,315000,315000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12100,2270,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,315000,315000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12101,1943,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,315000,315000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12101,2270,Serra,Serra,São Diogo II,São Diogo II,apartamento,apartamento,315000,315000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12107,2673,Serra,Serra,São Francisco,São Francisco,apartamento,apartamento,490000,490000,75,75,2.0,2.0,1.0,0,0.0,0,0.0
12108,2042,Serra,Serra,São Francisco,São Francisco,apartamento,apartamento,598000,598000,75,75,2.0,3.0,1.0,0,0.0,0,0.0
12112,1915,Serra,Serra,São Judas Tadeu,São Judas Tadeu,apartamento,apartamento,169000,169000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12115,2319,Serra,Serra,São Judas Tadeu,São Judas Tadeu,apartamento,apartamento,170000,170000,43,43,2.0,1.0,1.0,0,0.0,0,0.0
12119,3119,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,185000,185000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12121,2088,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12121,2616,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12122,2088,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12122,2616,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12123,2088,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12123,2616,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12124,2088,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12124,2616,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12126,2088,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12126,2616,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,220000,220000,45,45,2.0,1.0,1.0,0,0.0,0,0.0
12131,1927,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
12132,1927,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
12133,2219,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12135,1927,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
12136,1927,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
12137,2219,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12138,1927,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,240000,240000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
12143,2117,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,255000,255000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12143,2312,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,255000,255000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12144,2117,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,255000,255000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12144,2312,Serra,Serra,São Patrício,São Patrício,apartamento,apartamento,255000,255000,48,48,2.0,1.0,1.0,0,0.0,0,0.0
12152,2973,Serra,Serra,Taquara I,Taquara I,apartamento,apartamento,200000,200000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
12153,2141,Serra,Serra,Taquara I,Taquara I,apartamento,apartamento,218999,218999,47,47,2.0,1.0,1.0,0,0.0,0,0.0
12154,3174,Serra,Serra,Taquara I,Taquara I,apartamento,apartamento,219001,219001,47,47,2.0,1.0,1.0,0,0.0,0,0.0
12159,3173,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,275005,275005,46,46,2.0,1.0,1.0,0,0.0,0,0.0
12164,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12164,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12166,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12166,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12168,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12168,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12169,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12169,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12170,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12170,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12171,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12171,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12172,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12172,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12173,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12173,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12174,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12174,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12175,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12175,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12176,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12176,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12177,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12177,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12178,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12178,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12179,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12179,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12180,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12180,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12181,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12181,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12182,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12182,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12184,2438,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
12184,3040,Serra,Serra,Valparaíso,Valparaíso,apartamento,apartamento,285000,285000,56,56,2.0,1.0,1.0,0,0.0,0,0.0
